"2018-Mar-09,09:45:59",degrees C,degrees C,Drops,mL/min,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,F1,F1,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.5826990604400635,21.375,20.875,0,,0.6538888812065125,1.1769999861717224,58.027651391968945,4.000867297112918,0.4188888967037201,0.7540000140666961,56.13738939330925,3.8705382689341286
4.827445983886719,21.437,20.875,0,,0.6527777910232544,1.1750000238418579,57.88657052784663,3.991140110125758,0.4211111068725586,0.7579999923706054,56.70044940244243,3.90935990521984
8.106108903884888,21.437,20.875,0,,0.6483333110809326,1.1669999599456788,57.32223193473766,3.952230318543518,0.41333332657814026,0.7439999878406525,54.729728043580124,3.773483397257545
11.344510078430176,21.437,20.875,0,,0.647777795791626,1.166000032424927,57.251695286831435,3.947366985958339,0.41555556654930115,0.7480000197887421,55.29279560397744,3.8123055541847948
14.578915119171143,21.437,20.875,0,,0.6516666412353516,1.172999954223633,57.74548209541446,3.9814124013217977,0.4172222316265106,0.7510000169277191,55.715092498643344,3.8414219115594617
17.81944704055786,21.437,20.875,0,,0.6538888812065125,1.1769999861717224,58.027651391968945,4.000867297112918,0.4194444417953491,0.7549999952316284,56.278152507776525,3.8802435478451724
21.0575909614563,21.5,20.875,0,,0.652222216129303,1.1739999890327455,57.81602631163055,3.9862762557237783,0.4166666567325592,0.7499999821186066,55.57432183291196,3.831716112006881
24.30138897895813,21.5,20.875,0,,0.6505555510520935,1.1709999918937684,57.604401231292144,3.971685214334638,0.4172222316265106,0.7510000169277191,55.715092498643344,3.8414219115594617
27.53779101371765,21.5,20.875,0,,0.6472222208976746,1.1649999976158143,57.18115107061534,3.942503131556358,0.4161111116409302,0.7490000009536744,55.4335587184447,3.822010833095838
30.774105072021484,21.5,20.875,0,,0.652222216129303,1.1739999890327455,57.81602631163055,3.9862762557237783,0.4161111116409302,0.7490000009536744,55.4335587184447,3.822010833095838
34.0080509185791,21.5,20.875,0,,0.6572222113609314,1.1829999804496765,58.45090155264576,4.0300493798911985,0.41777777671813965,0.7519999980926514,55.855855613110606,3.8511271904705047
37.250816106796265,21.5,20.875,1,0.0853672572134553,0.653333306312561,1.1759999513626098,57.95710717575285,3.996003442710937,0.4211111068725586,0.7579999923706054,56.70044940244243,3.90935990521984
40.48809790611267,21.5,20.875,1,,0.6511111259460449,1.172000026702881,57.674945447508236,3.9765490687366185,0.41777777671813965,0.7519999980926514,55.855855613110606,3.8511271904705047
43.72919511795044,21.5,20.875,2,0.1454405914137047,0.6499999761581421,1.1699999570846558,57.53385701507605,3.9668213599326574,0.4194444417953491,0.7549999952316284,56.278152507776525,3.8802435478451724
46.96802306175232,21.5,20.875,2,,0.6516666412353516,1.172999954223633,57.74548209541446,3.9814124013217977,0.4161111116409302,0.7490000009536744,55.4335587184447,3.822010833095838
50.20966196060181,21.5,20.875,2,,0.6561111211776733,1.1810000181198121,58.309820688523445,4.020322192904039,0.4188888967037201,0.7540000140666961,56.13738939330925,3.8705382689341286
53.44406795501709,21.5,20.875,3,0.17850437597732355,0.6549999713897705,1.178999948501587,58.168732256091275,4.0105944841000785,0.4183333218097687,0.7529999792575837,55.99661872757788,3.8608324693815486
56.684303998947144,21.5,20.875,3,,0.6505555510520935,1.1709999918937684,57.604401231292144,3.971685214334638,0.4161111116409302,0.7490000009536744,55.4335587184447,3.822010833095838
59.91840410232544,21.5,20.875,3,,0.6505555510520935,1.1709999918937684,57.604401231292144,3.971685214334638,0.4166666567325592,0.7499999821186066,55.57432183291196,3.831716112006881
63.174612045288086,21.5,20.875,3,,0.6511111259460449,1.172000026702881,57.674945447508236,3.9765490687366185,0.4166666567325592,0.7499999821186066,55.57432183291196,3.831716112006881
66.41517305374146,21.5,20.875,4,0.19152250028329074,0.6538888812065125,1.1769999861717224,58.027651391968945,4.000867297112918,0.4172222316265106,0.7510000169277191,55.715092498643344,3.8414219115594617
69.69711208343506,21.5,20.875,4,,0.6499999761581421,1.1699999570846558,57.53385701507605,3.9668213599326574,0.41555556654930115,0.7480000197887421,55.29279560397744,3.8123055541847948
72.93639898300171,21.5,20.875,4,,0.6499999761581421,1.1699999570846558,57.53385701507605,3.9668213599326574,0.41055554151535034,0.7389999747276307,54.025897368715576,3.724955961419254
76.1722640991211,21.5,20.875,5,0.20873739527171886,0.6527777910232544,1.1750000238418579,57.88657052784663,3.991140110125758,0.4188888967037201,0.7540000140666961,56.13738939330925,3.8705382689341286
79.45293807983398,21.5,20.875,5,,0.6527777910232544,1.1750000238418579,57.88657052784663,3.991140110125758,0.4166666567325592,0.7499999821186066,55.57432183291196,3.831716112006881
82.70357012748718,21.5,20.875,6,0.23070346262668306,0.648888885974884,1.1679999947547912,57.392776150953736,3.9570941729454976,0.4172222316265106,0.7510000169277191,55.715092498643344,3.8414219115594617
85.94661712646484,21.5,20.875,7,0.25899797739852704,0.6555555462837219,1.1799999833106996,58.23927647230737,4.015458338502059,0.4161111116409302,0.7490000009536744,55.4335587184447,3.822010833095838
