"2018-Jul-09,11:49:34",degrees C,degrees C,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.5788991451263428,20.437,20.0,0.31111112236976624,0.5600000202655793,14.503387432769642,0.9999737553596282,0.24666666984558105,0.4440000057220459,12.50000082066817,0.8618450565831007
5.766419172286987,20.5,20.0,0.31388887763023376,0.5649999797344208,14.856093377230366,1.0242919837359283,0.25555557012557983,0.4600000262260437,14.752255959729126,1.01713264300902
9.95279598236084,20.5,20.0,0.3122222125530243,0.5619999825954437,14.64446829689195,1.0097009423467875,0.2477777749300003,0.44599999487400055,12.78153082523476,0.8812558747259561
14.140700101852417,20.5,20.0,0.324444442987442,0.5839999973773956,16.196388075476868,1.1167020864727488,0.24500000476837158,0.44100000858306887,12.077703926002258,0.8327286992084332
18.328564167022705,20.5,20.0,0.3122222125530243,0.5619999825954437,14.64446829689195,1.0097009423467875,0.25,0.45,13.344594610000001,0.9200777713324361
22.553972005844116,20.5,20.0,0.32277777791023254,0.5810000002384186,15.984762995138468,1.102111045083609,0.2611111104488373,0.4699999988079071,16.159909758194132,1.1141869940440656
26.73985719680786,20.5,20.0,0.3122222125530243,0.5619999825954437,14.64446829689195,1.0097009423467875,0.25055554509162903,0.4509999811649323,13.48535772446727,0.9297830502434795
30.931337118148804,20.5,20.0,0.3261111080646515,0.5869999945163727,16.408013155815276,1.1312931278618892,0.25833332538604736,0.46499998569488527,15.45607908332957,1.0656595582057737
35.122048139572144,20.5,20.062,0.3127777874469757,0.5630000174045563,14.715012513108043,1.014564796748768,0.24944444000720978,0.44899999201297763,13.20382771990068,0.9103722321006241
39.313750982284546,20.562,20.0,0.324444442987442,0.5839999973773956,16.196388075476868,1.1167020864727488,0.253888875246048,0.45699997544288634,14.329951513799088,0.988015764992814
43.540688037872314,20.5,20.062,0.3149999976158142,0.5669999957084656,14.997178025507608,1.0340194316314884,0.2527777850627899,0.45500001311302185,14.048425284864564,0.968605207170728
