"2018-Jun-25,10:40:58",degrees C,degrees C,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.5821490287780762,21.062,20.437,0.3149999976158142,0.5669999957084656,14.997178025507608,1.0340194316314884,0.25,0.45,13.344594610000001,0.9200777713324361
5.8058130741119385,21.062,20.437,0.31333333253860474,0.5639999985694886,14.785552945169208,1.0194283902423484,0.2527777850627899,0.45500001311302185,14.048425284864564,0.968605207170728
9.998608112335205,21.062,20.437,0.31611111760139465,0.5690000116825104,15.138262673784851,1.0437468795270484,0.2522222101688385,0.4539999783039093,13.907654619133176,0.9588994076181465
14.19533109664917,21.062,20.437,0.3144444525241852,0.5660000145435333,14.92663759344645,1.0291558381379085,0.2522222101688385,0.4539999783039093,13.907654619133176,0.9588994076181465
18.38095211982727,21.062,20.437,0.31555554270744324,0.5679999768733979,15.067718457568766,1.0388830251250682,0.2527777850627899,0.45500001311302185,14.048425284864564,0.968605207170728
22.567649126052856,21.062,20.437,0.31611111760139465,0.5690000116825104,15.138262673784851,1.0437468795270484,0.24944444000720978,0.44899999201297763,13.20382771990068,0.9103722321006241
26.758066177368164,21.062,20.437,0.3149999976158142,0.5669999957084656,14.997178025507608,1.0340194316314884,0.2516666650772095,0.45299999713897704,13.766891504665914,0.9491941287071035
30.949615001678467,21.062,20.437,0.31333333253860474,0.5639999985694886,14.785552945169208,1.0194283902423484,0.25,0.45,13.344594610000001,0.9200777713324361
35.183807134628296,21.062,20.375,0.3144444525241852,0.5660000145435333,14.92663759344645,1.0291558381379085,0.25055554509162903,0.4509999811649323,13.48535772446727,0.9297830502434795
39.369163036346436,21.125,20.375,0.3127777874469757,0.5630000174045563,14.715012513108043,1.014564796748768,0.2516666650772095,0.45299999713897704,13.766891504665914,0.9491941287071035
43.55289912223816,21.125,20.375,0.31555554270744324,0.5679999768733979,15.067718457568766,1.0388830251250682,0.2549999952316284,0.45899999141693115,14.611485293997745,1.0074268434564388
47.73669505119324,21.062,20.375,0.31111112236976624,0.5600000202655793,14.503387432769642,0.9999737553596282,0.24888889491558075,0.44800001084804536,13.06306460543341,0.9006669531895806
51.92050004005432,21.125,20.375,0.3172222077846527,0.5709999740123749,15.279343537907167,1.0534740665142082,0.25111111998558044,0.4520000159740448,13.626128390198652,0.9394888497960605
56.14447212219238,21.125,20.375,0.31166666746139526,0.5610000014305115,14.5739278648308,1.004837348853208,0.24888889491558075,0.44800001084804536,13.06306460543341,0.9006669531895806
60.33060002326965,21.125,20.375,0.31833332777023315,0.5729999899864197,15.42042818618441,1.0632015144097682,0.253888875246048,0.45699997544288634,14.329951513799088,0.988015764992814
64.52183604240417,21.125,20.375,0.30666667222976685,0.5520000100135803,13.939052623815591,0.9610642246857879,0.24944444000720978,0.44899999201297763,13.20382771990068,0.9103722321006241
68.70747303962708,21.125,20.312,0.31888890266418457,0.5740000247955322,15.490972402400502,1.0680653688117487,0.25555557012557983,0.4600000262260437,14.752255959729126,1.01713264300902
72.89413118362427,21.125,20.375,0.31166666746139526,0.5610000014305115,14.5739278648308,1.004837348853208,0.25111111998558044,0.4520000159740448,13.626128390198652,0.9394888497960605
77.08061408996582,21.125,20.312,0.31611111760139465,0.5690000116825104,15.138262673784851,1.0437468795270484,0.25333333015441895,0.4559999942779541,14.189188399331826,0.978310486081771
81.27213716506958,21.125,20.312,0.31166666746139526,0.5610000014305115,14.5739278648308,1.004837348853208,0.25111111998558044,0.4520000159740448,13.626128390198652,0.9394888497960605
85.49688911437988,21.125,20.312,0.3172222077846527,0.5709999740123749,15.279343537907167,1.0534740665142082,0.25555557012557983,0.4600000262260437,14.752255959729126,1.01713264300902
89.68412208557129,21.125,20.312,0.31166666746139526,0.5610000014305115,14.5739278648308,1.004837348853208,0.25111111998558044,0.4520000159740448,13.626128390198652,0.9394888497960605
93.87582111358643,21.125,20.312,0.3166666626930237,0.5699999928474426,15.208803105846009,1.0486104730206283,0.25333333015441895,0.4559999942779541,14.189188399331826,0.978310486081771
98.06707119941711,21.125,20.312,0.31333333253860474,0.5639999985694886,14.785552945169208,1.0194283902423484,0.24944444000720978,0.44899999201297763,13.20382771990068,0.9103722321006241
102.25810718536377,21.125,20.312,0.3172222077846527,0.5709999740123749,15.279343537907167,1.0534740665142082,0.2544444501399994,0.45800001025199893,14.470722179530483,0.997721564545396
106.49247002601624,21.187,20.312,0.3105555474758148,0.5589999854564667,14.43284321655355,0.9951099009576475,0.24944444000720978,0.44899999201297763,13.20382771990068,0.9103722321006241
110.69779419898987,21.125,20.312,0.3177777826786041,0.5720000088214875,15.349887754123259,1.0583379209161887,0.253888875246048,0.45699997544288634,14.329951513799088,0.988015764992814
114.93479800224304,21.125,20.312,0.3100000023841858,0.5580000042915344,14.362302784492393,0.9902463074640676,0.24611110985279083,0.4429999977350235,12.359233930568848,0.8521395173512887
119.12141418457031,21.125,20.312,0.31611111760139465,0.5690000116825104,15.138262673784851,1.0437468795270484,0.25,0.45,13.344594610000001,0.9200777713324361
123.31556415557861,21.187,20.312,0.31555554270744324,0.5679999768733979,15.067718457568766,1.0388830251250682,0.25055554509162903,0.4509999811649323,13.48535772446727,0.9297830502434795
127.54127717018127,21.187,20.312,0.3144444525241852,0.5660000145435333,14.92663759344645,1.0291558381379085,0.25333333015441895,0.4559999942779541,14.189188399331826,0.978310486081771
131.7248420715332,21.125,20.312,0.3127777874469757,0.5630000174045563,14.715012513108043,1.014564796748768,0.2516666650772095,0.45299999713897704,13.766891504665914,0.9491941287071035
135.9203929901123,21.187,20.25,0.31555554270744324,0.5679999768733979,15.067718457568766,1.0388830251250682,0.25833332538604736,0.46499998569488527,15.45607908332957,1.0656595582057737
140.10572600364685,21.187,20.25,0.3122222125530243,0.5619999825954437,14.64446829689195,1.0097009423467875,0.25,0.45,13.344594610000001,0.9200777713324361
144.29299807548523,21.187,20.25,0.31611111760139465,0.5690000116825104,15.138262673784851,1.0437468795270484,0.25611111521720886,0.46100000739097596,14.893019074196388,1.026837921920063
