"2018-May-02,06:01:08",degrees C,degrees C,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.7905890941619873,21.312,20.937,0.3311111032962799,0.5959999859333038,17.042888396830485,1.1750662520293094,0.2338888943195343,0.4210000097751618,9.262388777808134,0.6386194764968041
5.995964050292969,21.312,20.937,0.34111112356185913,0.6140000224113464,18.312642663015836,1.2626127612725506,0.23944444954395294,0.4310000091791153,10.670046351905192,0.7356740878526185
10.181144952774048,21.312,20.937,0.3305555582046509,0.5950000047683716,16.972347964769327,1.1702026585357297,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
14.364748001098633,21.312,20.937,0.3400000035762787,0.6120000064373017,18.171558014738594,1.2528853133769906,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
18.549679040908813,21.375,20.937,0.3355555534362793,0.6039999961853028,17.607223205784543,1.2139757827031503,0.22277778387069702,0.4010000109672546,6.447073629613996,0.44451025378517395
22.740031003952026,21.312,20.937,0.3400000035762787,0.6120000064373017,18.171558014738594,1.2528853133769906,0.23000000417232513,0.41400000751018523,8.277028098376974,0.5706812225156562
26.96642303466797,21.312,20.937,0.3327777683734894,0.5989999830722809,17.254513477168885,1.1896572934184493,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
31.178323984146118,21.375,20.937,0.3405555486679077,0.612999987602234,18.24209844679975,1.2577489068705705,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
35.372689962387085,21.375,20.937,0.3261111080646515,0.5869999945163727,16.408013155815276,1.1312931278618892,0.23333333432674408,0.42000000178813934,9.121621887708805,0.6289139372649916
39.56517314910889,21.375,20.937,0.3472222089767456,0.6249999761581421,19.08859876815336,1.3161130724271306,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
43.74933910369873,21.375,20.937,0.33444443345069885,0.601999980211258,17.4661385575073,1.2042483348075903,0.23499999940395355,0.4229999989271164,9.543918782374718,0.658030294639659
47.93873310089111,21.312,20.937,0.33722221851348877,0.6069999933242798,17.818848286122943,1.2285668240922902,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
52.124001026153564,21.312,20.937,0.33222222328186035,0.5980000019073487,17.183973045107734,1.18479369992487,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
56.359004974365234,21.375,20.937,0.33666667342185974,0.6060000121593475,17.748307854061785,1.2237032305987103,0.22777777910232544,0.4100000023841858,7.71396431361174,0.5318593259091768
60.54882216453552,21.375,20.937,0.3338888883590698,0.6009999990463257,17.395598125446135,1.19938474131401,0.23222222924232483,0.4180000126361847,8.840091883142215,0.6095031191221362
64.73990201950073,21.375,20.937,0.3355555534362793,0.6039999961853028,17.607223205784543,1.2139757827031503,0.23055554926395416,0.4149999886751175,8.417791212844243,0.5803865014266997
68.92366194725037,21.375,20.937,0.3355555534362793,0.6039999961853028,17.607223205784543,1.2139757827031503,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
73.10875916481018,21.312,20.937,0.3338888883590698,0.6009999990463257,17.395598125446135,1.19938474131401,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
77.33176898956299,21.375,20.937,0.33500000834465027,0.6030000150203705,17.536682773723378,1.20911218920957,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
81.51714301109314,21.375,20.937,0.33500000834465027,0.6030000150203705,17.536682773723378,1.20911218920957,0.23111110925674438,0.4159999966621399,8.558558102943564,0.5900920406585117
85.70668697357178,21.375,20.937,0.33722221851348877,0.6069999933242798,17.818848286122943,1.2285668240922902,0.2338888943195343,0.4210000097751618,9.262388777808134,0.6386194764968041
89.89227294921875,21.375,20.937,0.3305555582046509,0.5950000047683716,16.972347964769327,1.1702026585357297,0.23666666448116302,0.42599999606609346,9.96621567704063,0.6871466520143265
94.07821416854858,21.375,20.937,0.33944445848464966,0.6110000252723694,18.101017582677436,1.2480217198834107,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
98.2626850605011,21.375,20.937,0.32944443821907043,0.5929999887943268,16.831263316492084,1.1604752106401697,0.23111110925674438,0.4159999966621399,8.558558102943564,0.5900920406585117
102.44663310050964,21.375,20.937,0.3422222137451172,0.615999984741211,18.45372352713816,1.2723399482597109,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
106.63621306419373,21.312,20.937,0.3316666781902313,0.5970000207424164,17.113432613046577,1.1799301064312901,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
110.8222131729126,21.375,20.937,0.3405555486679077,0.612999987602234,18.24209844679975,1.2577489068705705,0.23000000417232513,0.41400000751018523,8.277028098376974,0.5706812225156562
115.01800107955933,21.312,20.937,0.32722222805023193,0.5890000104904175,16.54909780409252,1.1410205757574492,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
119.2050199508667,21.375,20.937,0.34166666865348816,0.6150000035762787,18.383183095076994,1.2674763547661305,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
123.39418196678162,21.312,20.937,0.3316666781902313,0.5970000207424164,17.113432613046577,1.1799301064312901,0.23222222924232483,0.4180000126361847,8.840091883142215,0.6095031191221362
127.61863803863525,21.375,20.937,0.3405555486679077,0.612999987602234,18.24209844679975,1.2577489068705705,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
131.80438017845154,-0.062,20.937,0.33666667342185974,0.6060000121593475,17.748307854061785,1.2237032305987103,0.22777777910232544,0.4100000023841858,7.71396431361174,0.5318593259091768
135.99086594581604,21.375,20.937,0.3405555486679077,0.612999987602234,18.24209844679975,1.2577489068705705,0.23222222924232483,0.4180000126361847,8.840091883142215,0.6095031191221362
140.17901301383972,21.375,20.937,0.3333333432674408,0.6000000178813935,17.325057693384977,1.19452114782043,0.23111110925674438,0.4159999966621399,8.558558102943564,0.5900920406585117
144.36477494239807,21.312,20.875,0.33666667342185974,0.6060000121593475,17.748307854061785,1.2237032305987103,0.23000000417232513,0.41400000751018523,8.277028098376974,0.5706812225156562
148.5477910041809,21.312,20.937,0.33500000834465027,0.6030000150203705,17.536682773723378,1.20911218920957,0.2338888943195343,0.4210000097751618,9.262388777808134,0.6386194764968041
152.73179697990417,21.312,20.875,0.33888888359069824,0.6099999904632568,18.030473366461344,1.2431578654814301,0.23055554926395416,0.4149999886751175,8.417791212844243,0.5803865014266997
156.9608850479126,21.375,20.875,0.3338888883590698,0.6009999990463257,17.395598125446135,1.19938474131401,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
161.17204117774963,21.312,20.875,0.3422222137451172,0.615999984741211,18.45372352713816,1.2723399482597109,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
165.4028890132904,21.375,20.937,0.3333333432674408,0.6000000178813935,17.325057693384977,1.19452114782043,0.23333333432674408,0.42000000178813934,9.121621887708805,0.6289139372649916
169.6090919971466,21.312,20.875,0.34555554389953613,0.621999979019165,18.87697368781496,1.3015220310379907,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
