"2018-Mar-08,15:22:54",degrees C,degrees C,Drops,mL/min,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,F1,F1,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.5835418701171875,21.125,20.5,0,,0.35555556416511536,0.6400000154972076,20.146727954000312,1.389068540281232,0.26944443583488464,0.48499998450279236,18.2713942315237,1.2597687809174034
4.817782878875732,21.187,20.5,0,,0.36500000953674316,0.6570000171661378,21.34593800396958,1.4717511951224929,0.27000001072883606,0.4860000193119049,18.41216489725508,1.2694745804699845
8.062216997146606,21.187,20.5,1,3.944324496755013,0.36000001430511475,0.6480000257492066,20.71106276295437,1.4279780709550727,0.2683333456516266,0.48300002217292787,17.989868002589176,1.2403582230953174
11.30364990234375,21.187,20.5,1,,0.3561111092567444,0.6409999966621399,20.21726838606147,1.3939321337748118,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
14.549960851669312,21.187,20.5,1,,0.35777777433395386,0.6439999938011169,20.428893466399877,1.4085231751639522,0.2705555558204651,0.48700000047683717,18.552928011722344,1.2791798593810275
17.78891396522522,21.187,20.5,2,3.575260419176174,0.35555556416511536,0.6400000154972076,20.146727954000312,1.389068540281232,0.2711111009120941,0.48799998164176944,18.69369112618962,1.2888851382920714
21.03317093849182,21.25,20.5,2,,0.3588888943195343,0.6460000097751618,20.569978114677127,1.4182506230595127,0.26777777075767517,0.48199998736381533,17.84909733685778,1.2306524235427354
24.26885199546814,21.25,20.5,2,,0.3588888943195343,0.6460000097751618,20.569978114677127,1.4182506230595127,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
27.549932956695557,21.25,20.5,3,3.462803345109942,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.27000001072883606,0.4860000193119049,18.41216489725508,1.2694745804699845
30.785777807235718,21.25,20.5,3,,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.25333333015441895,0.4559999942779541,14.189188399331826,0.978310486081771
34.02103590965271,21.25,20.5,3,,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.2711111009120941,0.48799998164176944,18.69369112618962,1.2888851382920714
37.27708196640015,21.25,20.5,4,3.4122842585868782,0.3544444441795349,0.6379999995231629,20.00564330572307,1.379341092385672,0.26777777075767517,0.48199998736381533,17.84909733685778,1.2306524235427354
40.520166873931885,21.25,20.5,4,,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.2683333456516266,0.48300002217292787,17.989868002589176,1.2403582230953174
43.75525498390198,21.25,20.5,4,,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
47.00018882751465,21.25,20.5,5,3.3829651319808938,0.3561111092567444,0.6409999966621399,20.21726838606147,1.3939321337748118,0.2711111009120941,0.48799998164176944,18.69369112618962,1.2888851382920714
50.256619930267334,21.25,20.5,5,,0.35722222924232483,0.6430000126361847,20.358353034338712,1.4036595816703719,0.277222216129303,0.4989999890327454,20.242115590386007,1.3956452888796982
53.504859924316406,21.25,20.5,5,,0.3566666543483734,0.6419999778270722,20.287808818122635,1.3987957272683922,0.26944443583488464,0.48499998450279236,18.2713942315237,1.2597687809174034
56.74711894989014,21.25,20.5,6,3.362285231933689,0.3566666543483734,0.6419999778270722,20.287808818122635,1.3987957272683922,0.26777777075767517,0.48199998736381533,17.84909733685778,1.2306524235427354
59.98354983329773,21.25,20.5,6,,0.3611111044883728,0.6499999880790711,20.852143627076686,1.4377052579422325,0.27000001072883606,0.4860000193119049,18.41216489725508,1.2694745804699845
63.225857973098755,21.25,20.5,6,,0.35499998927116394,0.6389999806880952,20.076183737784227,1.3842046858792518,0.26944443583488464,0.48499998450279236,18.2713942315237,1.2597687809174034
66.46242594718933,21.25,20.5,7,3.349260831629539,0.35777777433395386,0.6439999938011169,20.428893466399877,1.4085231751639522,0.26944443583488464,0.48499998450279236,18.2713942315237,1.2597687809174034
69.70014190673828,21.25,20.5,7,,0.35499998927116394,0.6389999806880952,20.076183737784227,1.3842046858792518,0.27000001072883606,0.4860000193119049,18.41216489725508,1.2694745804699845
72.94267582893372,21.25,20.5,7,,0.3588888943195343,0.6460000097751618,20.569978114677127,1.4182506230595127,0.2705555558204651,0.48700000047683717,18.552928011722344,1.2791798593810275
76.17913699150085,21.25,20.5,7,,0.3700000047683716,0.6660000085830688,21.980813244984788,1.515524319289913,0.2683333456516266,0.48300002217292787,17.989868002589176,1.2403582230953174
79.41870784759521,21.25,20.5,8,3.2032754862770436,0.3566666543483734,0.6419999778270722,20.287808818122635,1.3987957272683922,0.27000001072883606,0.4860000193119049,18.41216489725508,1.2694745804699845
82.66578984260559,21.25,20.5,8,,0.35722222924232483,0.6430000126361847,20.358353034338712,1.4036595816703719,0.2705555558204651,0.48700000047683717,18.552928011722344,1.2791798593810275
85.93306398391724,21.25,20.5,8,,0.35944443941116333,0.646999990940094,20.640518546738278,1.4231142165530921,0.26777777075767517,0.48199998736381533,17.84909733685778,1.2306524235427354
89.16901588439941,21.25,20.5,9,3.209635063944585,0.35555556416511536,0.6400000154972076,20.146727954000312,1.389068540281232,0.27000001072883606,0.4860000193119049,18.41216489725508,1.2694745804699845
92.41148781776428,21.25,20.5,9,,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.27000001072883606,0.4860000193119049,18.41216489725508,1.2694745804699845
95.6524407863617,21.25,20.5,9,,0.36000001430511475,0.6480000257492066,20.71106276295437,1.4279780709550727,0.2683333456516266,0.48300002217292787,17.989868002589176,1.2403582230953174
98.92760181427002,21.25,20.5,10,3.2144719387519762,0.35499998927116394,0.6389999806880952,20.076183737784227,1.3842046858792518,0.26555556058883667,0.47800000905990603,17.286037327724614,1.1918307872570255
102.1664228439331,21.25,20.5,10,,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.2705555558204651,0.48700000047683717,18.552928011722344,1.2791798593810275
105.41125988960266,21.25,20.5,10,,0.3544444441795349,0.6379999995231629,20.00564330572307,1.379341092385672,0.27000001072883606,0.4860000193119049,18.41216489725508,1.2694745804699845
108.64584994316101,21.25,-0.062,11,3.219635174127689,0.3588888943195343,0.6460000097751618,20.569978114677127,1.4182506230595127,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
111.8952739238739,21.25,20.5,11,,0.3605555593967438,0.6490000069141388,20.781603195015528,1.4328416644486526,0.26722222566604614,0.48100000619888306,17.70833422239052,1.2209471446316926
115.140704870224,21.25,20.5,11,,0.3561111092567444,0.6409999966621399,20.21726838606147,1.3939321337748118,0.26944443583488464,0.48499998450279236,18.2713942315237,1.2597687809174034
118.38433194160461,21.25,20.5,12,3.223399530507396,0.3566666543483734,0.6419999778270722,20.287808818122635,1.3987957272683922,0.26944443583488464,0.48499998450279236,18.2713942315237,1.2597687809174034
121.62241291999817,21.25,20.5,12,,0.3561111092567444,0.6409999966621399,20.21726838606147,1.3939321337748118,0.26944443583488464,0.48499998450279236,18.2713942315237,1.2597687809174034
124.85748076438904,21.187,20.5,13,3.3109750210329967,0.35944443941116333,0.646999990940094,20.640518546738278,1.4231142165530921,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
128.0983109474182,21.25,20.5,13,,0.3605555593967438,0.6490000069141388,20.781603195015528,1.4328416644486526,0.2705555558204651,0.48700000047683717,18.552928011722344,1.2791798593810275
131.33513498306274,21.25,20.5,13,,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
134.57201886177063,21.25,20.5,14,3.3082657432471123,0.3561111092567444,0.6409999966621399,20.21726838606147,1.3939321337748118,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
137.81064987182617,21.25,20.5,14,,0.3561111092567444,0.6409999966621399,20.21726838606147,1.3939321337748118,0.26944443583488464,0.48499998450279236,18.2713942315237,1.2597687809174034
141.0559549331665,21.25,20.5,15,3.3816367428514917,0.36000001430511475,0.6480000257492066,20.71106276295437,1.4279780709550727,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
144.293860912323,21.25,20.5,15,,0.3561111092567444,0.6409999966621399,20.21726838606147,1.3939321337748118,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
147.54240798950195,21.25,20.5,15,,0.35499998927116394,0.6389999806880952,20.076183737784227,1.3842046858792518,0.27166667580604553,0.489000016450882,18.834461791921,1.2985909378446523
150.77703976631165,21.312,20.5,15,,0.3561111092567444,0.6409999966621399,20.21726838606147,1.3939321337748118,0.2711111009120941,0.48799998164176944,18.69369112618962,1.2888851382920714
154.01695585250854,21.25,20.5,16,3.3035323752745955,0.3544444441795349,0.6379999995231629,20.00564330572307,1.379341092385672,0.26944443583488464,0.48499998450279236,18.2713942315237,1.2597687809174034
157.25516295433044,21.25,20.5,16,,0.35555556416511536,0.6400000154972076,20.146727954000312,1.389068540281232,0.2822222113609314,0.5079999804496765,21.50900627438375,1.482994361003701
