"2018-Mar-08,16:13:32",degrees C,degrees C,Drops,mL/min,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,F1,F1,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.5839571952819824,21.312,20.75,0,,0.3727777898311615,0.6710000216960907,22.333522973600438,1.5398428085746134,0.277222216129303,0.4989999890327454,20.242115590386007,1.3956452888796982
4.829898118972778,-0.062,20.75,0,,0.3727777898311615,0.6710000216960907,22.333522973600438,1.5398428085746134,0.2761111259460449,0.49700002670288085,19.96058936145147,1.3762347310576113
8.067957162857056,21.375,20.75,1,0.3941518200716234,0.37388888001441956,0.6729999840259552,22.474603837722753,1.5495699955617732,0.2783333361148834,0.5010000050067902,20.52364937058465,1.415056367343322
11.346232175827026,21.375,20.75,1,,0.3733333349227905,0.672000002861023,22.404063405661603,1.544706402068194,0.2777777910232544,0.5000000238418579,20.382886256117388,1.405351088432279
14.591010093688965,21.375,20.75,1,,0.371111124753952,0.6680000245571137,22.121897893262037,1.5252517671854735,0.2777777910232544,0.5000000238418579,20.382886256117388,1.405351088432279
17.839755058288574,21.375,20.75,2,0.35650713696570985,0.3727777898311615,0.6710000216960907,22.333522973600438,1.5398428085746134,0.27444443106651306,0.4939999759197235,19.53828491552143,1.3471178530414054
21.08142399787903,21.437,20.75,2,,0.3733333349227905,0.672000002861023,22.404063405661603,1.544706402068194,0.27666667103767395,0.4980000078678131,20.101352475918745,1.3859400099686552
24.329604148864746,21.437,20.75,2,,0.3733333349227905,0.672000002861023,22.404063405661603,1.544706402068194,0.27666667103767395,0.4980000078678131,20.101352475918745,1.3859400099686552
27.56503415107727,21.437,20.75,3,0.34609062871874463,0.3727777898311615,0.6710000216960907,22.333522973600438,1.5398428085746134,0.2805555462837219,0.5049999833106995,21.08670937971783,1.453878003629033
30.815837144851685,21.437,20.75,3,,0.3727777898311615,0.6710000216960907,22.333522973600438,1.5398428085746134,0.27166667580604553,0.489000016450882,18.834461791921,1.2985909378446523
34.05895709991455,21.437,20.812,3,,0.37444445490837097,0.6740000188350678,22.545148053938846,1.554433849963754,0.2761111259460449,0.49700002670288085,19.96058936145147,1.3762347310576113
37.30522012710571,21.437,20.75,4,0.3409710479300385,0.3727777898311615,0.6710000216960907,22.333522973600438,1.5398428085746134,0.27888888120651245,0.5019999861717225,20.664412485051926,1.4247616462543662
40.55459403991699,21.437,20.812,4,,0.371111124753952,0.6680000245571137,22.121897893262037,1.5252517671854735,0.2777777910232544,0.5000000238418579,20.382886256117388,1.405351088432279
