"2018-Mar-27,12:41:38",degrees C,degrees C,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.793853998184204,21.125,20.75,0.2938888967037201,0.5290000140666962,12.316592413169516,0.8491994870662465,0.22611111402511597,0.40700000524520874,7.291667418945821,0.5027429685345088
5.97940993309021,21.125,20.75,0.2961111068725586,0.5329999923706055,12.598757925569075,0.8686541219489663,0.2244444489479065,0.4040000081062317,6.8693705242799155,0.4736266111598419
10.172874927520752,-0.062,20.75,0.29944443702697754,0.5389999866485596,13.02200808624589,0.8978362047272471,0.22555555403232574,0.40599999725818636,7.150900528846499,0.49303742930269684
14.360353946685791,21.125,20.75,0.300555557012558,0.5410000026226044,13.163092734523133,0.9075636526228071,0.22611111402511597,0.40700000524520874,7.291667418945821,0.5027429685345088
18.546226024627686,21.125,20.75,0.30388888716697693,0.5469999969005584,13.586342895199934,0.936745735401087,0.22722221910953522,0.4089999943971634,7.573197423512411,0.5221537866773643
22.739318132400513,21.125,20.75,0.2822222113609314,0.5079999804496765,10.835213066645757,0.747061936433865,0.22555555403232574,0.40599999725818636,7.150900528846499,0.49303742930269684
26.928852081298828,21.125,20.75,0.30000001192092896,0.5400000214576721,13.092552302461975,0.9027000591292272,0.22611111402511597,0.40700000524520874,7.291667418945821,0.5027429685345088
31.152257919311523,-0.062,20.75,0.30444443225860596,0.5479999780654907,13.656883327261092,0.9416093288946669,0.2266666740179062,0.4080000132322312,7.432434309045156,0.5124485077663218
35.34247398376465,21.187,20.75,0.2988888919353485,0.5380000054836274,12.951467654184732,0.8929726112336672,0.22555555403232574,0.40599999725818636,7.150900528846499,0.49303742930269684
39.53423094749451,21.125,20.75,0.2983333468437195,0.5370000243186951,12.880927222123567,0.8881090177400869,0.2266666740179062,0.4080000132322312,7.432434309045156,0.5124485077663218
43.72404503822327,21.125,20.75,0.300555557012558,0.5410000026226044,13.163092734523133,0.9075636526228071,0.2244444489479065,0.4040000081062317,6.8693705242799155,0.4736266111598419
47.911251068115234,21.125,20.812,0.30222222208976746,0.5439999997615814,13.374717814861533,0.922154694011947,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
52.124496936798096,21.125,20.75,0.30000001192092896,0.5400000214576721,13.092552302461975,0.9027000591292272,0.22777777910232544,0.4100000023841858,7.71396431361174,0.5318593259091768
56.31810903549194,21.187,20.75,0.2988888919353485,0.5380000054836274,12.951467654184732,0.8929726112336672,0.2266666740179062,0.4080000132322312,7.432434309045156,0.5124485077663218
60.50745606422424,21.125,20.812,0.2983333468437195,0.5370000243186951,12.880927222123567,0.8881090177400869,0.23111110925674438,0.4159999966621399,8.558558102943564,0.5900920406585117
64.69244313240051,21.187,20.75,0.301111102104187,0.5419999837875367,13.23363316658429,0.912427246116387,0.22833333909511566,0.4110000103712082,7.8547312037110615,0.5415648651409888
68.88617706298828,21.125,20.812,0.30000001192092896,0.5400000214576721,13.092552302461975,0.9027000591292272,0.2266666740179062,0.4080000132322312,7.432434309045156,0.5124485077663218
73.1186101436615,21.187,20.812,0.29944443702697754,0.5389999866485596,13.02200808624589,0.8978362047272471,0.2266666740179062,0.4080000132322312,7.432434309045156,0.5124485077663218
77.3056800365448,21.187,20.812,0.300555557012558,0.5410000026226044,13.163092734523133,0.9075636526228071,0.2244444489479065,0.4040000081062317,6.8693705242799155,0.4736266111598419
81.49743509292603,21.187,20.812,0.30222222208976746,0.5439999997615814,13.374717814861533,0.922154694011947,0.22611111402511597,0.40700000524520874,7.291667418945821,0.5027429685345088
85.68391513824463,21.187,20.75,0.3027777671813965,0.5449999809265137,13.445258246922691,0.927018287505527,0.2266666740179062,0.4080000132322312,7.432434309045156,0.5124485077663218
89.8679530620575,21.187,20.812,0.300555557012558,0.5410000026226044,13.163092734523133,0.9075636526228071,0.22833333909511566,0.4110000103712082,7.8547312037110615,0.5415648651409888
94.06367492675781,21.187,20.812,0.29777777194976807,0.5359999895095825,12.810383005907475,0.8832451633381062,0.2288888841867447,0.4119999915361405,7.995494318178331,0.5512701440520322
98.25063395500183,21.187,20.812,0.30000001192092896,0.5400000214576721,13.092552302461975,0.9027000591292272,0.22499999403953552,0.40499998927116393,7.01013363874717,0.4833318900708844
102.47556495666504,21.187,20.812,0.29944443702697754,0.5389999866485596,13.02200808624589,0.8978362047272471,0.2222222238779068,0.40000000298023225,6.306306739514675,0.43480471455336195
106.66224098205566,21.187,20.812,0.29944443702697754,0.5389999866485596,13.02200808624589,0.8978362047272471,0.22722221910953522,0.4089999943971634,7.573197423512411,0.5221537866773643
110.85107111930847,21.187,20.812,0.2961111068725586,0.5329999923706055,12.598757925569075,0.8686541219489663,0.22555555403232574,0.40599999725818636,7.150900528846499,0.49303742930269684
115.0425329208374,21.187,20.812,0.29722222685813904,0.5350000083446503,12.739842573846325,0.8783815698445269,0.22555555403232574,0.40599999725818636,7.150900528846499,0.49303742930269684
119.22965812683105,21.187,20.812,0.2983333468437195,0.5370000243186951,12.880927222123567,0.8881090177400869,0.22722221910953522,0.4089999943971634,7.573197423512411,0.5221537866773643
123.45356392860413,21.187,20.812,0.29722222685813904,0.5350000083446503,12.739842573846325,0.8783815698445269,0.22555555403232574,0.40599999725818636,7.150900528846499,0.49303742930269684
