"2018-Mar-08,08:10:33",degrees C,degrees C,Drops,mL/min,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,F1,F1,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
3.2008328437805176,21.25,20.25,1,9.934914302629089,0.3566666543483734,0.6419999778270722,20.287808818122635,1.3987957272683922,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
7.562233924865723,21.25,20.25,2,8.410213256016053,0.35777777433395386,0.6439999938011169,20.428893466399877,1.4085231751639522,0.26777777075767517,0.48199998736381533,17.84909733685778,1.2306524235427354
11.905461072921753,21.25,20.25,3,8.013129387905984,0.35555556416511536,0.6400000154972076,20.146727954000312,1.389068540281232,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
16.281206846237183,21.312,20.25,4,7.812688653937083,0.35944443941116333,0.646999990940094,20.640518546738278,1.4231142165530921,0.2705555558204651,0.48700000047683717,18.552928011722344,1.2791798593810275
20.624603033065796,85.0,20.25,5,7.7092392879071605,0.3561111092567444,0.6409999966621399,20.21726838606147,1.3939321337748118,0.26777777075767517,0.48199998736381533,17.84909733685778,1.2306524235427354
24.997730016708374,21.312,20.25,6,7.632693043427148,0.35944443941116333,0.646999990940094,20.640518546738278,1.4231142165530921,0.27166667580604553,0.489000016450882,18.834461791921,1.2985909378446523
29.37467384338379,21.312,20.25,7,7.5779564800219,0.3538888990879059,0.6370000183582306,19.93510287366191,1.374477498892092,0.26944443583488464,0.48499998450279236,18.2713942315237,1.2597687809174034
33.764456033706665,21.312,20.25,8,7.534550526922023,0.35777777433395386,0.6439999938011169,20.428893466399877,1.4085231751639522,0.2711111009120941,0.48799998164176944,18.69369112618962,1.2888851382920714
38.14680004119873,21.25,20.25,9,7.502595229243413,0.37444445490837097,0.6740000188350678,22.545148053938846,1.554433849963754,0.2683333456516266,0.48300002217292787,17.989868002589176,1.2403582230953174
42.51729893684387,21.25,20.25,10,7.479308609711172,0.3566666543483734,0.6419999778270722,20.287808818122635,1.3987957272683922,0.26777777075767517,0.48199998736381533,17.84909733685778,1.2306524235427354
46.89322304725647,21.312,20.25,11,7.459500057129585,0.3561111092567444,0.6409999966621399,20.21726838606147,1.3939321337748118,0.27000001072883606,0.4860000193119049,18.41216489725508,1.2694745804699845
51.28160500526428,21.312,20.25,12,7.441264756842675,0.3561111092567444,0.6409999966621399,20.21726838606147,1.3939321337748118,0.26777777075767517,0.48199998736381533,17.84909733685778,1.2306524235427354
55.67741084098816,21.312,20.25,13,7.4249142292311205,0.3544444441795349,0.6379999995231629,20.00564330572307,1.379341092385672,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
60.066948890686035,21.312,20.25,14,7.411729881772514,0.3544444441795349,0.6379999995231629,20.00564330572307,1.379341092385672,0.2683333456516266,0.48300002217292787,17.989868002589176,1.2403582230953174
64.45169305801392,21.312,20.25,15,7.400891696834795,0.3566666543483734,0.6419999778270722,20.287808818122635,1.3987957272683922,0.26722222566604614,0.48100000619888306,17.70833422239052,1.2209471446316926
68.84260201454163,21.312,20.25,16,7.390772357682328,0.35777777433395386,0.6439999938011169,20.428893466399877,1.4085231751639522,0.2711111009120941,0.48799998164176944,18.69369112618962,1.2888851382920714
73.25631594657898,21.312,20.25,17,7.37956847835788,0.35777777433395386,0.6439999938011169,20.428893466399877,1.4085231751639522,0.26777777075767517,0.48199998736381533,17.84909733685778,1.2306524235427354
77.66050505638123,21.312,20.25,18,7.3705418163896805,0.35499998927116394,0.6389999806880952,20.076183737784227,1.3842046858792518,0.2666666805744171,0.48000002503395084,17.567571107923257,1.2112418657206496
82.07737803459167,21.25,20.25,19,7.361346262125464,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.2683333456516266,0.48300002217292787,17.989868002589176,1.2403582230953174
86.47676301002502,21.25,20.25,20,7.354576858135522,0.3588888943195343,0.6460000097751618,20.569978114677127,1.4182506230595127,0.2666666805744171,0.48000002503395084,17.567571107923257,1.2112418657206496
90.88878297805786,21.312,20.25,21,7.347441324648594,0.35333332419395447,0.635999983549118,19.86455865744582,1.3696136444901112,0.2705555558204651,0.48700000047683717,18.552928011722344,1.2791798593810275
95.29622006416321,21.312,20.25,22,7.341319514341255,0.3566666543483734,0.6419999778270722,20.287808818122635,1.3987957272683922,0.27000001072883606,0.4860000193119049,18.41216489725508,1.2694745804699845
99.70689296722412,21.312,20.25,23,7.3355008689361885,0.3605555593967438,0.6490000069141388,20.781603195015528,1.4328416644486526,0.26944443583488464,0.48499998450279236,18.2713942315237,1.2597687809174034
104.12502884864807,21.312,20.25,24,7.329649830007314,0.35722222924232483,0.6430000126361847,20.358353034338712,1.4036595816703719,0.26722222566604614,0.48100000619888306,17.70833422239052,1.2209471446316926
108.52525305747986,21.312,20.25,25,7.325483955139291,0.35499998927116394,0.6389999806880952,20.076183737784227,1.3842046858792518,0.26777777075767517,0.48199998736381533,17.84909733685778,1.2306524235427354
112.93496799468994,21.312,20.25,26,7.321027443323623,0.3605555593967438,0.6490000069141388,20.781603195015528,1.4328416644486526,0.27166667580604553,0.489000016450882,18.834461791921,1.2985909378446523
117.36270093917847,21.312,20.25,27,7.315782553819694,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
121.78884506225586,21.312,20.25,28,7.311014399921819,0.35777777433395386,0.6439999938011169,20.428893466399877,1.4085231751639522,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
126.20260405540466,21.312,20.25,29,7.307297713089516,0.3566666543483734,0.6419999778270722,20.287808818122635,1.3987957272683922,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
130.6274700164795,21.25,20.25,30,7.303211184291075,0.35777777433395386,0.6439999938011169,20.428893466399877,1.4085231751639522,0.2727777659893036,0.49099997878074647,19.115988020855525,1.3180014956667383
135.07592797279358,21.312,20.25,31,7.298117546144534,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
139.50245690345764,21.312,20.25,32,7.294495183724454,0.35499998927116394,0.6389999806880952,20.076183737784227,1.3842046858792518,0.2705555558204651,0.48700000047683717,18.552928011722344,1.2791798593810275
143.93011689186096,21.312,20.25,33,7.291038336253462,0.3538888990879059,0.6370000183582306,19.93510287366191,1.374477498892092,0.25611111521720886,0.46100000739097596,14.893019074196388,1.026837921920063
148.37881207466125,21.312,20.25,34,7.286754657773926,0.35777777433395386,0.6439999938011169,20.428893466399877,1.4085231751639522,0.2711111009120941,0.48799998164176944,18.69369112618962,1.2888851382920714
152.80347895622253,21.312,20.25,35,7.283865574283615,0.3544444441795349,0.6379999995231629,20.00564330572307,1.379341092385672,0.27000001072883606,0.4860000193119049,18.41216489725508,1.2694745804699845
157.24489903450012,21.312,20.25,36,7.280363350602722,0.35722222924232483,0.6430000126361847,20.358353034338712,1.4036595816703719,0.2683333456516266,0.48300002217292787,17.989868002589176,1.2403582230953174
161.69758987426758,21.312,20.25,37,7.276546304214539,0.35499998927116394,0.6389999806880952,20.076183737784227,1.3842046858792518,0.26777777075767517,0.48199998736381533,17.84909733685778,1.2306524235427354
166.12063694000244,21.312,20.25,38,7.274231680416903,0.3544444441795349,0.6379999995231629,20.00564330572307,1.379341092385672,0.26777777075767517,0.48199998736381533,17.84909733685778,1.2306524235427354
170.56823205947876,21.25,20.25,39,7.270990529863326,0.35499998927116394,0.6389999806880952,20.076183737784227,1.3842046858792518,0.27000001072883606,0.4860000193119049,18.41216489725508,1.2694745804699845
175.0061810016632,21.25,20.25,40,7.268314711626736,0.35944443941116333,0.646999990940094,20.640518546738278,1.4231142165530921,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
179.45866298675537,-0.062,20.25,41,7.265182846571328,0.35777777433395386,0.6439999938011169,20.428893466399877,1.4085231751639522,0.2661111056804657,0.47899999022483825,17.426800442191862,1.2015360661680676
183.9113688468933,21.312,20.25,42,7.2621937859202745,0.36000001430511475,0.6480000257492066,20.71106276295437,1.4279780709550727,0.2666666805744171,0.48000002503395084,17.567571107923257,1.2112418657206496
188.34693694114685,21.25,20.25,43,7.260006571953301,0.35555556416511536,0.6400000154972076,20.146727954000312,1.389068540281232,0.2683333456516266,0.48300002217292787,17.989868002589176,1.2403582230953174
192.80695700645447,21.312,20.25,44,7.256999548793044,0.3566666543483734,0.6419999778270722,20.287808818122635,1.3987957272683922,0.2683333456516266,0.48300002217292787,17.989868002589176,1.2403582230953174
197.26014685630798,21.312,20.25,45,7.2543796747875104,0.35277777910232544,0.6350000023841859,19.79401822538467,1.364750050996532,0.27388888597488403,0.4929999947547913,19.397521801054182,1.3374125741303633
201.7104139328003,21.312,20.25,46,7.25198055707392,0.36000001430511475,0.6480000257492066,20.71106276295437,1.4279780709550727,0.2683333456516266,0.48300002217292787,17.989868002589176,1.2403582230953174
206.15861701965332,21.312,20.25,47,7.249757597362608,0.3588888943195343,0.6460000097751618,20.569978114677127,1.4182506230595127,0.26722222566604614,0.48100000619888306,17.70833422239052,1.2209471446316926
210.64377188682556,21.312,20.25,48,7.246357138060092,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.2705555558204651,0.48700000047683717,18.552928011722344,1.2791798593810275
215.1086928844452,21.25,20.25,49,7.243779779913654,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.26722222566604614,0.48100000619888306,17.70833422239052,1.2209471446316926
219.5582630634308,21.312,20.25,50,7.241813529653612,0.35555556416511536,0.6400000154972076,20.146727954000312,1.389068540281232,0.27000001072883606,0.4860000193119049,18.41216489725508,1.2694745804699845
224.02208805084229,21.312,20.25,51,7.2394647068548394,0.35555556416511536,0.6400000154972076,20.146727954000312,1.389068540281232,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
228.5029170513153,21.312,20.25,52,7.236669104003815,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.2666666805744171,0.48000002503395084,17.567571107923257,1.2112418657206496
232.96740698814392,21.312,20.25,53,7.234488385260573,0.35499998927116394,0.6389999806880952,20.076183737784227,1.3842046858792518,0.2761111259460449,0.49700002670288085,19.96058936145147,1.3762347310576113
237.4364960193634,21.312,20.25,54,7.232249585842772,0.3588888943195343,0.6460000097751618,20.569978114677127,1.4182506230595127,0.27222222089767456,0.4899999976158142,18.975224906388263,1.3082962167556953
