"2018-May-17,23:02:05",degrees C,degrees C,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.5775260925292969,21.25,21.5,0.24388888478279114,0.43899999260902406,5.967832434707542,0.41146772357524175,0.2199999988079071,0.3959999978542328,5.743242954749434,0.39598281794688206
5.76370096206665,21.312,21.5,0.2455555498600006,0.4419999897480011,6.1794575150459465,0.4260587649643819,0.21611110866069794,0.3889999955892563,4.757882275318281,0.32804456396573467
9.951875925064087,21.312,21.5,0.2433333396911621,0.4380000114440918,5.897292002646385,0.40660413008166185,0.21611110866069794,0.3889999955892563,4.757882275318281,0.32804456396573467
14.137644052505493,21.312,21.5,0.24166665971279144,0.4349999874830246,5.685665030230517,0.39201295823832155,0.21388888359069824,0.38499999046325684,4.194818490553047,0.2892226673592552
18.32849407196045,21.312,21.5,0.23722222447395325,0.42700000405311583,5.121332113353926,0.35310355801868115,0.21166667342185974,0.38100001215934753,3.6317584814198653,0.2504010310735443
22.51588487625122,21.375,21.5,0.23666666448116302,0.42599999606609346,5.050789789215305,0.34823983407090114,0.21166667342185974,0.38100001215934753,3.6317584814198653,0.2504010310735443
26.746115922927856,21.312,21.5,0.23333333432674408,0.42000000178813934,4.627539628538496,0.3190577512926208,0.21111111342906952,0.38000000417232516,3.490991591320544,0.2406954918417323
30.937558889389038,21.375,21.5,0.23777778446674347,0.42800001204013827,5.191874437492551,0.3579672819664614,0.20888888835906982,0.3759999990463257,2.927927806555303,0.2018735952352524
35.125560998916626,21.312,21.5,0.2316666692495346,0.4170000046491623,4.415914548200096,0.3044667099034809,0.20999999344348907,0.37799998819828035,3.2094578111218937,0.22128441337810786
39.318278074264526,21.312,21.437,0.2316666692495346,0.4170000046491623,4.415914548200096,0.3044667099034809,0.21166667342185974,0.38100001215934753,3.6317584814198653,0.2504010310735443
43.51040005683899,21.375,21.5,0.23000000417232513,0.41400000751018523,4.204289467861688,0.28987566851434055,0.21166667342185974,0.38100001215934753,3.6317584814198653,0.2504010310735443
47.69709086418152,21.375,21.437,0.23277777433395386,0.41899999380111697,4.556997304399875,0.3141940273448408,0.20888888835906982,0.3759999990463257,2.927927806555303,0.2018735952352524
51.89347195625305,21.312,21.437,0.23000000417232513,0.41400000751018523,4.204289467861688,0.28987566851434055,0.20666666328907013,0.37199999392032623,2.364864021790062,0.16305169862877247
56.118298053741455,21.312,21.437,0.2316666692495346,0.4170000046491623,4.415914548200096,0.3044667099034809,0.20722222328186035,0.37300000190734867,2.505630911889398,0.17275723786058544
60.302062034606934,21.312,21.437,0.22777777910232544,0.4100000023841858,3.9221220633846663,0.2704209031774206,0.20888888835906982,0.3759999990463257,2.927927806555303,0.2018735952352524
64.49388408660889,21.312,21.437,0.22611111402511597,0.40700000524520874,3.7104969830462586,0.2558298617882802,0.20666666328907013,0.37199999392032623,2.364864021790062,0.16305169862877247
68.68782591819763,21.375,21.437,0.22722221910953522,0.4089999943971634,3.8515797392460414,0.26555717922964034,0.2061111181974411,0.371000012755394,2.224100907322807,0.15334641971772997
72.87553906440735,21.375,21.437,0.22499999403953552,0.40499998927116393,3.5694123347690123,0.24610241389271995,0.2061111181974411,0.371000012755394,2.224100907322807,0.15334641971772997
77.09000086784363,21.375,21.437,0.22555555403232574,0.40599999725818636,3.6399546589076373,0.2509661378405002,0.2038888931274414,0.36700000762939455,1.6610371225575662,0.11452452311125005
