"2018-Apr-21,01:31:15",degrees C,degrees C,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.5780811309814453,21.312,21.187,0.3333333432674408,0.6000000178813935,17.325057693384977,1.19452114782043,0.23444443941116333,0.421999990940094,9.403151892275389,0.6483247554078466
5.768586158752441,21.312,21.187,0.32499998807907104,0.5849999785423279,16.266928507538026,1.1215656799663287,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
9.955950021743774,21.312,21.187,0.3338888883590698,0.6009999990463257,17.395598125446135,1.19938474131401,0.2361111044883728,0.4249999880790711,9.825448786941308,0.6774411127825145
14.18163800239563,21.312,21.187,0.32499998807907104,0.5849999785423279,16.266928507538026,1.1215656799663287,0.23277777433395386,0.41899999380111697,8.980854997609484,0.6192083980331796
18.365900993347168,21.312,21.187,0.33500000834465027,0.6030000150203705,17.536682773723378,1.20911218920957,0.23444443941116333,0.421999990940094,9.403151892275389,0.6483247554078466
22.550913095474243,21.312,21.187,0.3261111080646515,0.5869999945163727,16.408013155815276,1.1312931278618892,0.23277777433395386,0.41899999380111697,8.980854997609484,0.6192083980331796
26.73528814315796,21.312,21.187,0.33444443345069885,0.601999980211258,17.4661385575073,1.2042483348075903,0.23277777433395386,0.41899999380111697,8.980854997609484,0.6192083980331796
30.927757024765015,21.312,21.187,0.32555556297302246,0.5860000133514405,16.337472723754118,1.1264295343683093,0.23055554926395416,0.4149999886751175,8.417791212844243,0.5803865014266997
35.15469002723694,21.375,21.187,0.33666667342185974,0.6060000121593475,17.748307854061785,1.2237032305987103,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
39.345783948898315,21.312,21.187,0.32555556297302246,0.5860000133514405,16.337472723754118,1.1264295343683093,0.23333333432674408,0.42000000178813934,9.121621887708805,0.6289139372649916
43.53048515319824,21.375,21.187,0.33722221851348877,0.6069999933242798,17.818848286122943,1.2285668240922902,0.23277777433395386,0.41899999380111697,8.980854997609484,0.6192083980331796
47.71453499794006,21.375,21.187,0.3305555582046509,0.5950000047683716,16.972347964769327,1.1702026585357297,0.2338888943195343,0.4210000097751618,9.262388777808134,0.6386194764968041
51.898250102996826,21.375,21.187,0.3327777683734894,0.5989999830722809,17.254513477168885,1.1896572934184493,0.23222222924232483,0.4180000126361847,8.840091883142215,0.6095031191221362
56.09346795082092,21.375,21.187,0.33000001311302185,0.5940000236034394,16.901807532708176,1.1653390650421502,0.2316666692495346,0.4170000046491623,8.699324993042893,0.5997975798903241
60.28500199317932,21.312,21.187,0.33666667342185974,0.6060000121593475,17.748307854061785,1.2237032305987103,0.23222222924232483,0.4180000126361847,8.840091883142215,0.6095031191221362
64.5229001045227,21.312,21.187,0.324444442987442,0.5839999973773956,16.196388075476868,1.1167020864727488,0.2294444441795349,0.41299999952316285,8.136261208277652,0.5609756832838443
68.71080303192139,21.375,21.187,0.3333333432674408,0.6000000178813935,17.325057693384977,1.19452114782043,0.23277777433395386,0.41899999380111697,8.980854997609484,0.6192083980331796
72.90060210227966,21.375,21.187,0.32944443821907043,0.5929999887943268,16.831263316492084,1.1604752106401697,0.2294444441795349,0.41299999952316285,8.136261208277652,0.5609756832838443
