"2018-Jul-09,10:42:41",degrees C,degrees C,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.7916688919067383,20.75,20.25,0.32499998807907104,0.5849999785423279,16.266928507538026,1.1215656799663287,0.24722221493721008,0.44499998688697817,12.640763935135439,0.8715503354941442
6.018290996551514,20.812,20.25,0.3222222328186035,0.5800000190734863,15.91422256307731,1.097247451590029,0.2566666603088379,0.46199998855590824,15.033782188663665,1.0365432008311068
10.20494794845581,20.812,20.25,0.3016666769981384,0.5430000185966491,13.304177382800376,0.9172911005183672,0.24944444000720978,0.44899999201297763,13.20382771990068,0.9103722321006241
14.38914704322815,20.812,20.25,0.32555556297302246,0.5860000133514405,16.337472723754118,1.1264295343683093,0.2572222352027893,0.4630000233650208,15.174552854395046,1.0462490003836877
18.58276891708374,20.812,20.312,0.31333333253860474,0.5639999985694886,14.785552945169208,1.0194283902423484,0.25,0.45,13.344594610000001,0.9200777713324361
22.768723964691162,20.812,20.312,0.324444442987442,0.5839999973773956,16.196388075476868,1.1167020864727488,0.2544444501399994,0.45800001025199893,14.470722179530483,0.997721564545396
26.958369970321655,20.812,20.25,0.3144444525241852,0.5660000145435333,14.92663759344645,1.0291558381379085,0.24944444000720978,0.44899999201297763,13.20382771990068,0.9103722321006241
31.148908853530884,20.812,20.312,0.3261111080646515,0.5869999945163727,16.408013155815276,1.1312931278618892,0.25833332538604736,0.46499998569488527,15.45607908332957,1.0656595582057737
35.37309694290161,20.812,20.312,0.31111112236976624,0.5600000202655793,14.503387432769642,0.9999737553596282,0.2477777749300003,0.44599999487400055,12.78153082523476,0.8812558747259561
39.564358949661255,20.812,20.312,0.32277777791023254,0.5810000002384186,15.984762995138468,1.102111045083609,0.2566666603088379,0.46199998855590824,15.033782188663665,1.0365432008311068
43.74866795539856,20.812,20.312,0.31555554270744324,0.5679999768733979,15.067718457568766,1.0388830251250682,0.2522222101688385,0.4539999783039093,13.907654619133176,0.9588994076181465
47.934849977493286,20.812,20.312,0.32111111283302307,0.5780000030994416,15.773137914800067,1.087520003694469,0.2527777850627899,0.45500001311302185,14.048425284864564,0.968605207170728
52.12505006790161,20.812,20.312,0.3122222125530243,0.5619999825954437,14.64446829689195,1.0097009423467875,0.25,0.45,13.344594610000001,0.9200777713324361
56.35476803779602,20.812,20.312,0.3222222328186035,0.5800000190734863,15.91422256307731,1.097247451590029,0.2594444453716278,0.4670000016689301,15.737612863528213,1.0850706366693978
60.550657987594604,20.812,20.312,0.3144444525241852,0.5660000145435333,14.92663759344645,1.0291558381379085,0.24888889491558075,0.44800001084804536,13.06306460543341,0.9006669531895806
64.75697088241577,20.812,20.312,0.32277777791023254,0.5810000002384186,15.984762995138468,1.102111045083609,0.25555557012557983,0.4600000262260437,14.752255959729126,1.01713264300902
68.94909906387329,20.812,20.312,0.31555554270744324,0.5679999768733979,15.067718457568766,1.0388830251250682,0.24833333492279053,0.447000002861023,12.92229771533409,0.8909614139577686
73.1400899887085,20.75,20.312,0.323888897895813,0.5830000162124634,16.125847643415717,1.1118384929791696,0.2572222352027893,0.4630000233650208,15.174552854395046,1.0462490003836877
77.33888602256775,20.812,20.312,0.3144444525241852,0.5660000145435333,14.92663759344645,1.0291558381379085,0.2516666650772095,0.45299999713897704,13.766891504665914,0.9491941287071035
81.52739691734314,20.812,20.312,0.3222222328186035,0.5800000190734863,15.91422256307731,1.097247451590029,0.25611111521720886,0.46100000739097596,14.893019074196388,1.026837921920063
85.75334191322327,20.812,20.312,0.31388887763023376,0.5649999797344208,14.856093377230366,1.0242919837359283,0.2522222101688385,0.4539999783039093,13.907654619133176,0.9588994076181465
89.94589304924011,20.812,20.312,0.31888890266418457,0.5740000247955322,15.490972402400502,1.0680653688117487,0.2549999952316284,0.45899999141693115,14.611485293997745,1.0074268434564388
94.13329291343689,20.812,20.312,0.31611111760139465,0.5690000116825104,15.138262673784851,1.0437468795270484,0.2516666650772095,0.45299999713897704,13.766891504665914,0.9491941287071035
98.3194010257721,20.812,20.312,0.323888897895813,0.5830000162124634,16.125847643415717,1.1118384929791696,0.2527777850627899,0.45500001311302185,14.048425284864564,0.968605207170728
