"2018-Mar-09,11:14:31",degrees C,degrees C,Drops,mL/min,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,F1,F1,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.6198060512542725,21.312,20.812,1,19.63197999870179,0.36888888478279114,0.6639999926090241,21.839728596707545,1.505796871394353,0.27666667103767395,0.4980000078678131,20.101352475918745,1.3859400099686552
4.797490119934082,21.312,20.812,2,13.256931939418747,0.3683333396911621,0.6630000114440918,21.769188164646387,1.5009332779007731,0.27388888597488403,0.4929999947547913,19.397521801054182,1.3374125741303633
7.973066091537476,21.312,20.812,3,11.96528398294058,0.3661110997200012,0.6589999794960022,21.487018868091894,1.4814783821096527,0.273333340883255,0.492000013589859,19.256758686586906,1.3277072952193194
11.141119003295898,21.312,20.812,4,11.417165543458443,0.35722222924232483,0.6430000126361847,20.358353034338712,1.4036595816703719,0.2683333456516266,0.48300002217292787,17.989868002589176,1.2403582230953174
14.31677508354187,21.312,20.812,5,11.10585303409436,0.35277777910232544,0.6350000023841859,19.79401822538467,1.364750050996532,0.2644444406032562,0.4759999930858612,17.004503547525957,1.1724197087934005
17.48831796646118,21.375,20.812,6,10.910140149893959,0.347777783870697,0.6260000109672547,19.159142984369453,1.3209769268291112,0.2611111104488373,0.4699999988079071,16.159909758194132,1.1141869940440656
20.658509969711304,21.312,20.812,7,10.775220493944984,0.34333333373069763,0.6180000007152557,18.5948081754154,1.2820673961552709,0.2616666555404663,0.4709999799728394,16.300672872661394,1.1238922729551086
23.832873106002808,21.375,20.812,8,10.674331998013452,0.3427777886390686,0.6170000195503235,18.524267743354237,1.2772038026616905,0.26277777552604675,0.4729999959468842,16.58220665286005,1.1433033514187336
27.012305974960327,21.375,20.812,9,10.595170966347695,0.3444444537162781,0.6200000166893006,18.73589282369265,1.2917948440508313,0.2644444406032562,0.4759999930858612,17.004503547525957,1.1724197087934005
30.179700136184692,21.375,20.875,10,10.536884016906653,0.34833332896232605,0.6269999921321869,19.22968341643061,1.325840520322691,0.2633333206176758,0.4739999771118164,16.722969767327314,1.1530086303297766
33.38882493972778,21.375,20.812,11,10.476559167069984,0.347777783870697,0.6260000109672547,19.159142984369453,1.3209769268291112,0.26555556058883667,0.47800000905990603,17.286037327724614,1.1918307872570255
36.56095004081726,21.375,20.875,12,10.43736553820334,0.3488888740539551,0.6279999732971192,19.300223848491775,1.3307041138162714,0.25333333015441895,0.4559999942779541,14.189188399331826,0.978310486081771
39.73102307319641,21.375,20.875,13,10.404967403894778,0.35055556893348694,0.6310000240802766,19.511852712985103,1.3452954161138118,0.2661111056804657,0.47899999022483825,17.426800442191862,1.2015360661680676
42.93615412712097,21.375,20.875,14,10.36888396389433,0.35333332419395447,0.635999983549118,19.86455865744582,1.3696136444901112,0.2644444406032562,0.4759999930858612,17.004503547525957,1.1724197087934005
46.10578393936157,21.375,20.875,15,10.345773550393405,0.3588888943195343,0.6460000097751618,20.569978114677127,1.4182506230595127,0.2705555558204651,0.48700000047683717,18.552928011722344,1.2791798593810275
49.28139400482178,21.375,20.875,16,10.324383274349303,0.3605555593967438,0.6490000069141388,20.781603195015528,1.4328416644486526,0.2711111009120941,0.48799998164176944,18.69369112618962,1.2888851382920714
52.45163893699646,21.375,20.875,17,10.306636950836838,0.3655555546283722,0.6579999983310699,21.416478436030737,1.4766147886160728,0.277222216129303,0.4989999890327454,20.242115590386007,1.3956452888796982
55.62169098854065,21.375,20.875,18,10.290949265061496,0.3700000047683716,0.6660000085830688,21.980813244984788,1.515524319289913,0.27444443106651306,0.4939999759197235,19.53828491552143,1.3471178530414054
58.789329051971436,21.437,20.875,19,10.277375328877628,0.36722221970558167,0.6609999954700471,21.628103516369144,1.4912058300052131,0.27388888597488403,0.4929999947547913,19.397521801054182,1.3374125741303633
61.951833963394165,21.375,20.875,20,10.266039910550463,0.35722222924232483,0.6430000126361847,20.358353034338712,1.4036595816703719,0.2661111056804657,0.47899999022483825,17.426800442191862,1.2015360661680676
65.12583208084106,21.375,20.875,21,10.253995667511104,0.35055556893348694,0.6310000240802766,19.511852712985103,1.3452954161138118,0.2644444406032562,0.4759999930858612,17.004503547525957,1.1724197087934005
68.29608702659607,21.375,20.875,22,10.243632255645329,0.35055556893348694,0.6310000240802766,19.511852712985103,1.3452954161138118,0.2638888955116272,0.47500001192092894,16.863740433058695,1.1627144298823575
71.49256896972656,21.375,20.875,23,10.230433883411163,0.34833332896232605,0.6269999921321869,19.22968341643061,1.325840520322691,0.2616666555404663,0.4709999799728394,16.300672872661394,1.1238922729551086
74.66643214225769,21.375,20.875,24,10.221460676544964,0.3422222137451172,0.615999984741211,18.45372352713816,1.2723399482597109,0.26277777552604675,0.4729999959468842,16.58220665286005,1.1433033514187336
77.84812903404236,21.375,20.875,25,10.212191479288512,0.34611111879348755,0.6230000138282776,18.947517904031052,1.3063858854399713,0.26277777552604675,0.4729999959468842,16.58220665286005,1.1433033514187336
81.02181100845337,21.437,20.875,26,10.204659581279124,0.3444444537162781,0.6200000166893006,18.73589282369265,1.2917948440508313,0.2622222304344177,0.4720000147819519,16.441443538392775,1.1335980725076897
84.25241994857788,21.375,20.875,27,10.190805208016966,0.3449999988079071,0.6209999978542328,18.806433255753802,1.2966584375444108,0.26277777552604675,0.4729999959468842,16.58220665286005,1.1433033514187336
