"2018-Mar-08,16:25:48",degrees C,degrees C,Drops,mL/min,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,F1,F1,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.5844790935516357,21.562,20.937,0,,0.5116666555404663,0.9209999799728393,39.96896021036882,2.755763881000425,0.34833332896232605,0.6269999921321869,38.26013404908127,2.637944418362436
4.824047088623047,21.562,20.937,1,0.6591975454592182,0.5144444704055786,0.9260000467300415,40.32167372313941,2.780082631193527,0.3466666638851166,0.6239999949932099,37.837837154415354,2.608828060987768
8.066236972808838,21.562,20.937,2,0.7884717522482246,0.5149999856948853,0.9269999742507935,40.392210371045635,2.784945963778706,0.347777783870697,0.6260000109672547,38.119370934614,2.628239139451392
11.321062088012695,-0.062,20.937,3,0.842677120382674,0.5138888955116272,0.925000011920929,40.25112950692332,2.7752187767915464,0.35055556893348694,0.6310000240802766,38.82320160947857,2.676766575289685
14.563968896865845,21.562,20.937,4,0.8733882975222046,0.5144444704055786,0.9260000467300415,40.32167372313941,2.780082631193527,0.3488888740539551,0.6279999732971192,38.400897163548535,2.647649697273479
17.819896936416626,21.562,20.937,5,0.8922610527284737,0.5133333206176758,0.9239999771118165,40.18058529070723,2.7703549223895654,0.347777783870697,0.6260000109672547,38.119370934614,2.628239139451392
21.06394100189209,21.562,20.937,6,0.9058133992250605,0.5144444704055786,0.9260000467300415,40.32167372313941,2.780082631193527,0.3466666638851166,0.6239999949932099,37.837837154415354,2.608828060987768
24.3026180267334,21.562,21.0,7,0.9159507002707908,0.5149999856948853,0.9269999742507935,40.392210371045635,2.784945963778706,0.3488888740539551,0.6279999732971192,38.400897163548535,2.647649697273479
27.541017055511475,21.562,20.937,8,0.9237131638502427,0.5138888955116272,0.925000011920929,40.25112950692332,2.7752187767915464,0.3472222089767456,0.6249999761581421,37.9786002688826,2.6185333398988098
30.815088033676147,21.625,20.937,9,0.9287658035804651,0.5144444704055786,0.9260000467300415,40.32167372313941,2.780082631193527,0.34833332896232605,0.6269999921321869,38.26013404908127,2.637944418362436
34.054800033569336,21.625,21.0,9,,0.5144444704055786,0.9260000467300415,40.32167372313941,2.780082631193527,0.34555554389953613,0.621999979019165,37.5563033742167,2.589416982524143
37.2938289642334,21.562,21.0,10,0.8526879884202223,0.5155555605888367,0.928000009059906,40.46275458726171,2.7898098181806854,0.3466666638851166,0.6239999949932099,37.837837154415354,2.608828060987768
40.57573390007019,21.625,20.937,11,0.862091615795506,0.5122222304344177,0.9220000147819519,40.03950442658491,2.760627735402406,0.3472222089767456,0.6249999761581421,37.9786002688826,2.6185333398988098
43.814372062683105,21.625,21.0,12,0.8709470934652751,0.5099999904632568,0.9179999828338623,39.75733513003043,2.7411728396112855,0.37166666984558105,0.6690000057220459,44.17229812566816,3.045573942249318
47.05267000198364,21.625,21.0,13,0.8785898865730083,0.5161111354827881,0.9290000438690186,40.533298803477805,2.7946736725826664,0.3472222089767456,0.6249999761581421,37.9786002688826,2.6185333398988098
50.28818202018738,21.562,21.0,14,0.8852974637684886,0.5138888955116272,0.925000011920929,40.25112950692332,2.7752187767915464,0.351666659116745,0.632999986410141,39.10472783841308,2.6961771331117697
53.53279709815979,21.625,21.0,15,0.8910425493466266,0.5122222304344177,0.9220000147819519,40.03950442658491,2.760627735402406,0.34833332896232605,0.6269999921321869,38.26013404908127,2.637944418362436
