"2018-May-11,15:27:20",degrees C,degrees C,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.580003023147583,21.312,20.937,0.3405555486679077,0.612999987602234,18.24209844679975,1.2577489068705705,0.24611110985279083,0.4429999977350235,12.359233930568848,0.8521395173512887
5.76603102684021,21.375,20.937,0.3288888931274414,0.5920000076293945,16.760722884430926,1.1556116171465898,0.24444444477558136,0.44000000059604644,11.936937035902929,0.8230231599766208
9.959447145462036,21.375,20.937,0.3405555486679077,0.612999987602234,18.24209844679975,1.2577489068705705,0.2477777749300003,0.44599999487400055,12.78153082523476,0.8812558747259561
14.144551038742065,21.375,21.0,0.3327777683734894,0.5989999830722809,17.254513477168885,1.1896572934184493,0.25055554509162903,0.4509999811649323,13.48535772446727,0.9297830502434795
18.328257083892822,21.375,20.937,0.34388887882232666,0.618999981880188,18.66534860747656,1.2869309896488508,0.24611110985279083,0.4429999977350235,12.359233930568848,0.8521395173512887
22.518339157104492,21.375,20.937,0.3311111032962799,0.5959999859333038,17.042888396830485,1.1750662520293094,0.24666666984558105,0.4440000057220459,12.50000082066817,0.8618450565831007
26.74984908103943,21.437,21.0,0.3449999988079071,0.6209999978542328,18.806433255753802,1.2966584375444108,0.24611110985279083,0.4429999977350235,12.359233930568848,0.8521395173512887
30.941256046295166,21.375,20.937,0.32777777314186096,0.5899999916553498,16.619638236153683,1.1458841692510298,0.24611110985279083,0.4429999977350235,12.359233930568848,0.8521395173512887
35.12971615791321,21.375,20.937,0.3449999988079071,0.6209999978542328,18.806433255753802,1.2966584375444108,0.2477777749300003,0.44599999487400055,12.78153082523476,0.8812558747259561
39.31440496444702,21.437,21.0,0.33444443345069885,0.601999980211258,17.4661385575073,1.2042483348075903,0.24833333492279053,0.447000002861023,12.92229771533409,0.8909614139577686
43.49982810020447,21.437,20.937,0.3444444537162781,0.6200000166893006,18.73589282369265,1.2917948440508313,0.24500000476837158,0.44100000858306887,12.077703926002258,0.8327286992084332
47.72244310379028,21.437,21.0,0.3327777683734894,0.5989999830722809,17.254513477168885,1.1896572934184493,0.24944444000720978,0.44899999201297763,13.20382771990068,0.9103722321006241
51.91273307800293,21.375,21.0,0.3449999988079071,0.6209999978542328,18.806433255753802,1.2966584375444108,0.24722221493721008,0.44499998688697817,12.640763935135439,0.8715503354941442
56.104942083358765,21.375,21.0,0.3355555534362793,0.6039999961853028,17.607223205784543,1.2139757827031503,0.24722221493721008,0.44499998688697817,12.640763935135439,0.8715503354941442
60.29686903953552,21.437,21.0,0.34166666865348816,0.6150000035762787,18.383183095076994,1.2674763547661305,0.24666666984558105,0.4440000057220459,12.50000082066817,0.8618450565831007
64.48078107833862,21.375,20.937,0.3338888883590698,0.6009999990463257,17.395598125446135,1.19938474131401,0.2477777749300003,0.44599999487400055,12.78153082523476,0.8812558747259561
68.67193007469177,21.437,21.0,0.33666667342185974,0.6060000121593475,17.748307854061785,1.2237032305987103,0.2611111104488373,0.4699999988079071,16.159909758194132,1.1141869940440656
72.85634303092957,21.437,21.0,0.32777777314186096,0.5899999916553498,16.619638236153683,1.1458841692510298,0.2455555498600006,0.4419999897480011,12.21846704046952,0.8424339781194762
77.09155511856079,21.375,21.0,0.3383333384990692,0.6090000092983247,17.959932934400193,1.2382942719878507,0.24611110985279083,0.4429999977350235,12.359233930568848,0.8521395173512887
81.2813470363617,21.375,21.0,0.33666667342185974,0.6060000121593475,17.748307854061785,1.2237032305987103,0.24611110985279083,0.4429999977350235,12.359233930568848,0.8521395173512887
85.4705879688263,21.375,21.0,0.33722221851348877,0.6069999933242798,17.818848286122943,1.2285668240922902,0.24611110985279083,0.4429999977350235,12.359233930568848,0.8521395173512887
89.65510392189026,21.375,21.0,0.33722221851348877,0.6069999933242798,17.818848286122943,1.2285668240922902,0.25,0.45,13.344594610000001,0.9200777713324361
93.84021496772766,21.437,21.0,0.33888888359069824,0.6099999904632568,18.030473366461344,1.2431578654814301,0.24611110985279083,0.4429999977350235,12.359233930568848,0.8521395173512887
98.06463813781738,21.437,21.0,0.33666667342185974,0.6060000121593475,17.748307854061785,1.2237032305987103,0.24611110985279083,0.4429999977350235,12.359233930568848,0.8521395173512887
102.24910593032837,21.437,21.0,0.33500000834465027,0.6030000150203705,17.536682773723378,1.20911218920957,0.24666666984558105,0.4440000057220459,12.50000082066817,0.8618450565831007
106.44029211997986,21.375,21.0,0.34111112356185913,0.6140000224113464,18.312642663015836,1.2626127612725506,0.24444444477558136,0.44000000059604644,11.936937035902929,0.8230231599766208
110.62694811820984,21.437,21.0,0.33000001311302185,0.5940000236034394,16.901807532708176,1.1653390650421502,0.24722221493721008,0.44499998688697817,12.640763935135439,0.8715503354941442
114.81687092781067,21.437,21.0,0.33944445848464966,0.6110000252723694,18.101017582677436,1.2480217198834107,0.24611110985279083,0.4429999977350235,12.359233930568848,0.8521395173512887
119.00582194328308,21.437,21.0,0.33000001311302185,0.5940000236034394,16.901807532708176,1.1653390650421502,0.24944444000720978,0.44899999201297763,13.20382771990068,0.9103722321006241
123.18858814239502,21.437,21.0,0.3383333384990692,0.6090000092983247,17.959932934400193,1.2382942719878507,0.24666666984558105,0.4440000057220459,12.50000082066817,0.8618450565831007
127.41201400756836,21.437,21.0,0.3316666781902313,0.5970000207424164,17.113432613046577,1.1799301064312901,0.24722221493721008,0.44499998688697817,12.640763935135439,0.8715503354941442
131.59764194488525,21.437,21.0,0.3405555486679077,0.612999987602234,18.24209844679975,1.2577489068705705,0.24500000476837158,0.44100000858306887,12.077703926002258,0.8327286992084332
135.78889107704163,21.437,20.937,0.3311111032962799,0.5959999859333038,17.042888396830485,1.1750662520293094,0.24388888478279114,0.43899999260902406,11.796170145803607,0.8133176207448087
139.9784550666809,21.437,21.0,0.34388887882232666,0.618999981880188,18.66534860747656,1.2869309896488508,0.2455555498600006,0.4419999897480011,12.21846704046952,0.8424339781194762
144.16320705413818,21.437,21.0,0.3311111032962799,0.5959999859333038,17.042888396830485,1.1750662520293094,0.24611110985279083,0.4429999977350235,12.359233930568848,0.8521395173512887
148.38780212402344,21.437,21.0,0.3427777886390686,0.6170000195503235,18.524267743354237,1.2772038026616905,0.2427777796983719,0.4370000034570694,11.514640141237024,0.7939068026019538
152.5724000930786,21.437,21.0,0.3316666781902313,0.5970000207424164,17.113432613046577,1.1799301064312901,0.24388888478279114,0.43899999260902406,11.796170145803607,0.8133176207448087
156.76153302192688,21.437,21.0,0.3449999988079071,0.6209999978542328,18.806433255753802,1.2966584375444108,0.24666666984558105,0.4440000057220459,12.50000082066817,0.8618450565831007
160.95116209983826,21.437,21.0,0.33000001311302185,0.5940000236034394,16.901807532708176,1.1653390650421502,0.24611110985279083,0.4429999977350235,12.359233930568848,0.8521395173512887
165.13717007637024,21.437,21.0,0.3449999988079071,0.6209999978542328,18.806433255753802,1.2966584375444108,0.2455555498600006,0.4419999897480011,12.21846704046952,0.8424339781194762
169.32238602638245,21.437,21.0,0.3327777683734894,0.5989999830722809,17.254513477168885,1.1896572934184493,0.24611110985279083,0.4429999977350235,12.359233930568848,0.8521395173512887
173.50814604759216,21.437,21.0,0.34611111879348755,0.6230000138282776,18.947517904031052,1.3063858854399713,0.24666666984558105,0.4440000057220459,12.50000082066817,0.8618450565831007
177.73247504234314,21.437,21.0,0.3305555582046509,0.5950000047683716,16.972347964769327,1.1702026585357297,0.24500000476837158,0.44100000858306887,12.077703926002258,0.8327286992084332
181.91776394844055,21.375,21.0,0.34166666865348816,0.6150000035762787,18.383183095076994,1.2674763547661305,0.2477777749300003,0.44599999487400055,12.78153082523476,0.8812558747259561
186.10591006278992,21.437,21.0,0.3338888883590698,0.6009999990463257,17.395598125446135,1.19938474131401,0.2455555498600006,0.4419999897480011,12.21846704046952,0.8424339781194762
190.29342699050903,21.437,21.0,0.33944445848464966,0.6110000252723694,18.101017582677436,1.2480217198834107,0.24666666984558105,0.4440000057220459,12.50000082066817,0.8618450565831007
194.4784300327301,21.437,21.0,0.3327777683734894,0.5989999830722809,17.254513477168885,1.1896572934184493,0.24500000476837158,0.44100000858306887,12.077703926002258,0.8327286992084332
198.70132994651794,21.437,21.0,0.3405555486679077,0.612999987602234,18.24209844679975,1.2577489068705705,0.2455555498600006,0.4419999897480011,12.21846704046952,0.8424339781194762
202.89159202575684,21.437,21.0,0.3333333432674408,0.6000000178813935,17.325057693384977,1.19452114782043,0.24833333492279053,0.447000002861023,12.92229771533409,0.8909614139577686
207.09497094154358,21.437,21.0,0.33944445848464966,0.6110000252723694,18.101017582677436,1.2480217198834107,0.2455555498600006,0.4419999897480011,12.21846704046952,0.8424339781194762
211.28299593925476,21.437,21.0,0.33222222328186035,0.5980000019073487,17.183973045107734,1.18479369992487,0.24611110985279083,0.4429999977350235,12.359233930568848,0.8521395173512887
215.4747610092163,21.437,21.0,0.34333333373069763,0.6180000007152557,18.5948081754154,1.2820673961552709,0.2572222352027893,0.4630000233650208,15.174552854395046,1.0462490003836877
219.72247910499573,21.437,-0.062,0.3311111032962799,0.5959999859333038,17.042888396830485,1.1750662520293094,0.24722221493721008,0.44499998688697817,12.640763935135439,0.8715503354941442
223.9439399242401,21.437,21.0,0.3449999988079071,0.6209999978542328,18.806433255753802,1.2966584375444108,0.24611110985279083,0.4429999977350235,12.359233930568848,0.8521395173512887
