"2018-Apr-05,16:22:12",degrees C,degrees C,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.5787179470062256,21.75,21.437,0.29722222685813904,0.5350000083446503,12.739842573846325,0.8783815698445269,0.21944443881511688,0.3949999898672104,5.602476064650112,0.38627727871507006
5.802367925643921,21.75,21.437,0.30000001192092896,0.5400000214576721,13.092552302461975,0.9027000591292272,0.21888889372348785,0.39400000870227814,5.461712950182843,0.37657199980402656
9.988934993743896,21.75,21.437,0.30000001192092896,0.5400000214576721,13.092552302461975,0.9027000591292272,0.21944443881511688,0.3949999898672104,5.602476064650112,0.38627727871507006
14.17651081085205,21.812,21.437,0.2983333468437195,0.5370000243186951,12.880927222123567,0.8881090177400869,0.21944443881511688,0.3949999898672104,5.602476064650112,0.38627727871507006
18.369675874710083,21.812,21.437,0.2983333468437195,0.5370000243186951,12.880927222123567,0.8881090177400869,0.22333332896232605,0.4019999921321869,6.587836744081265,0.45421553269621745
22.561419010162354,21.812,21.437,0.30222222208976746,0.5439999997615814,13.374717814861533,0.922154694011947,0.22055555880069733,0.3970000058412552,5.884009844848762,0.4056883571786945
26.78567099571228,21.812,21.437,0.300555557012558,0.5410000026226044,13.163092734523133,0.9075636526228071,0.21944443881511688,0.3949999898672104,5.602476064650112,0.38627727871507006
30.973408937454224,21.812,21.437,0.29722222685813904,0.5350000083446503,12.739842573846325,0.8783815698445269,0.22166666388511658,0.39899999499320987,6.165539849415353,0.42509917532155
35.170254945755005,21.812,21.437,0.29722222685813904,0.5350000083446503,12.739842573846325,0.8783815698445269,0.22277778387069702,0.4010000109672546,6.447073629613996,0.44451025378517395
39.36120080947876,21.812,21.437,0.2961111068725586,0.5329999923706055,12.598757925569075,0.8686541219489663,0.22111110389232635,0.39799998700618744,6.024772959316024,0.4153936360897375
43.54562783241272,21.812,21.437,0.30000001192092896,0.5400000214576721,13.092552302461975,0.9027000591292272,0.22055555880069733,0.3970000058412552,5.884009844848762,0.4056883571786945
47.76789593696594,21.812,21.437,0.29722222685813904,0.5350000083446503,12.739842573846325,0.8783815698445269,0.22055555880069733,0.3970000058412552,5.884009844848762,0.4056883571786945
51.95490598678589,21.812,21.437,0.2961111068725586,0.5329999923706055,12.598757925569075,0.8686541219489663,0.22166666388511658,0.39899999499320987,6.165539849415353,0.42509917532155
56.14635682106018,21.812,21.437,0.2016666680574417,0.3630000025033951,0.6066593179538984,0.041827703990558206,0.21888889372348785,0.39400000870227814,5.461712950182843,0.37657199980402656
60.332759857177734,21.812,21.437,0.2133333384990692,0.3840000092983246,2.0880367724001907,0.14396512416873938,0.21666666865348816,0.3900000035762787,4.898649165417602,0.33775010319754667
64.52234387397766,21.812,21.437,0.2894444465637207,0.5210000038146972,11.752257604215458,0.8102899563924058,0.21611110866069794,0.3889999955892563,4.757882275318281,0.32804456396573467
68.70557594299316,21.812,21.437,0.29555556178092957,0.5320000112056732,12.528217493507917,0.8637905284553864,0.21555554866790771,0.3879999876022339,4.617115385218959,0.31833902473392267
72.89137101173401,21.812,21.437,0.2922222316265106,0.5260000169277191,12.104967332831116,0.8346084456771066,0.21722222864627838,0.3910000115633011,5.039416055516938,0.3474556424293596
77.11391592025757,21.812,21.437,0.2988888919353485,0.5380000054836274,12.951467654184732,0.8929726112336672,0.21388888359069824,0.38499999046325684,4.194818490553047,0.2892226673592552
81.30811786651611,21.812,21.437,0.2933333218097687,0.5279999792575837,12.246048196953431,0.8443356326642664,0.21611110866069794,0.3889999955892563,4.757882275318281,0.32804456396573467
85.49275803565979,21.75,21.437,0.2983333468437195,0.5370000243186951,12.880927222123567,0.8881090177400869,0.21722222864627838,0.3910000115633011,5.039416055516938,0.3474556424293596
89.6762900352478,21.812,21.437,0.2916666567325592,0.5249999821186065,12.034423116615024,0.829744591275126,0.21888889372348785,0.39400000870227814,5.461712950182843,0.37657199980402656
93.86098289489746,21.812,21.437,0.2988888919353485,0.5380000054836274,12.951467654184732,0.8929726112336672,0.21944443881511688,0.3949999898672104,5.602476064650112,0.38627727871507006
98.08448386192322,21.812,21.437,0.2922222316265106,0.5260000169277191,12.104967332831116,0.8346084456771066,0.2177777737379074,0.3919999927282333,5.180179169984193,0.3571609213404021
102.26997184753418,21.812,21.437,0.2988888919353485,0.5380000054836274,12.951467654184732,0.8929726112336672,0.2177777737379074,0.3919999927282333,5.180179169984193,0.3571609213404021
106.45583486557007,21.812,21.437,0.2944444417953491,0.5299999952316284,12.387132845230674,0.8540630805598264,0.21722222864627838,0.3910000115633011,5.039416055516938,0.3474556424293596
110.6401379108429,21.812,21.437,0.2961111068725586,0.5329999923706055,12.598757925569075,0.8686541219489663,0.21722222864627838,0.3910000115633011,5.039416055516938,0.3474556424293596
114.82693481445312,21.812,21.437,0.29777777194976807,0.5359999895095825,12.810383005907475,0.8832451633381062,0.21888889372348785,0.39400000870227814,5.461712950182843,0.37657199980402656
119.01054000854492,21.812,21.437,0.2966666519641876,0.5339999735355377,12.669298357630232,0.8735177154425462,0.2177777737379074,0.3919999927282333,5.180179169984193,0.3571609213404021
123.1965708732605,21.812,21.437,0.2961111068725586,0.5329999923706055,12.598757925569075,0.8686541219489663,0.2199999988079071,0.3959999978542328,5.743242954749434,0.39598281794688206
127.42630290985107,21.812,21.437,0.2961111068725586,0.5329999923706055,12.598757925569075,0.8686541219489663,0.21888889372348785,0.39400000870227814,5.461712950182843,0.37657199980402656
131.61417484283447,21.812,21.437,0.2988888919353485,0.5380000054836274,12.951467654184732,0.8929726112336672,0.21611110866069794,0.3889999955892563,4.757882275318281,0.32804456396573467
135.7996850013733,21.812,21.437,0.29722222685813904,0.5350000083446503,12.739842573846325,0.8783815698445269,0.22166666388511658,0.39899999499320987,6.165539849415353,0.42509917532155
139.98305583000183,21.812,21.437,0.301111102104187,0.5419999837875367,13.23363316658429,0.912427246116387,0.21611110866069794,0.3889999955892563,4.757882275318281,0.32804456396573467
144.1684868335724,21.812,21.437,0.2961111068725586,0.5329999923706055,12.598757925569075,0.8686541219489663,0.21944443881511688,0.3949999898672104,5.602476064650112,0.38627727871507006
148.39306688308716,21.812,21.437,0.301111102104187,0.5419999837875367,13.23363316658429,0.912427246116387,0.21888889372348785,0.39400000870227814,5.461712950182843,0.37657199980402656
152.58837795257568,21.812,21.437,0.29777777194976807,0.5359999895095825,12.810383005907475,0.8832451633381062,0.21722222864627838,0.3910000115633011,5.039416055516938,0.3474556424293596
156.7824559211731,21.812,21.437,0.30000001192092896,0.5400000214576721,13.092552302461975,0.9027000591292272,0.21722222864627838,0.3910000115633011,5.039416055516938,0.3474556424293596
160.9717710018158,21.812,21.437,0.29277777671813965,0.5269999980926514,12.175507764892274,0.8394720391706865,0.21944443881511688,0.3949999898672104,5.602476064650112,0.38627727871507006
165.1708459854126,21.812,21.437,0.2988888919353485,0.5380000054836274,12.951467654184732,0.8929726112336672,0.2177777737379074,0.3919999927282333,5.180179169984193,0.3571609213404021
169.3561828136444,21.812,21.437,0.2933333218097687,0.5279999792575837,12.246048196953431,0.8443356326642664,0.21888889372348785,0.39400000870227814,5.461712950182843,0.37657199980402656
