"2018-May-17,14:45:15",degrees C,degrees C,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.5780301094055176,21.437,20.875,0.0027777778450399637,0.005000000121071935,-24.647291187859373,-1.699371573904053,0.0,0.0,-50.0,-3.44738
5.766232013702393,21.437,20.875,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
9.991933107376099,21.437,20.875,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
14.176018953323364,21.437,20.937,0.0033333334140479565,0.006000000145286322,-24.576749425431245,-1.6945078886848632,0.0,0.0,-50.0,-3.44738
18.363406896591187,21.5,20.875,0.002222222276031971,0.004000000096857548,-24.717832950287498,-1.7042352591232421,0.0,0.0,-50.0,-3.44738
22.55529808998108,21.437,20.937,0.0027777778450399637,0.005000000121071935,-24.647291187859373,-1.699371573904053,0.0,0.0,-50.0,-3.44738
26.742969036102295,21.5,20.875,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
30.97296905517578,21.5,20.937,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
35.16224002838135,21.5,20.937,0.003888888983055949,0.007000000169500709,-24.50620766300312,-1.689644203465674,0.0,0.0,-50.0,-3.44738
39.345699071884155,21.5,20.937,0.0011111111380159855,0.002000000048428774,-24.858916475143747,-1.713962629561621,0.0,0.0,-50.0,-3.44738
43.53556704521179,21.5,20.937,0.0011111111380159855,0.002000000048428774,-24.858916475143747,-1.713962629561621,0.0,0.0,-50.0,-3.44738
47.72947692871094,21.5,20.937,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
51.92004704475403,21.5,20.937,0.002222222276031971,0.004000000096857548,-24.717832950287498,-1.7042352591232421,0.0,0.0,-50.0,-3.44738
56.10994005203247,21.5,20.937,0.002222222276031971,0.004000000096857548,-24.717832950287498,-1.7042352591232421,0.0,0.0,-50.0,-3.44738
60.333741903305054,21.5,20.937,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
64.52007699012756,21.5,20.937,0.0011111111380159855,0.002000000048428774,-24.858916475143747,-1.713962629561621,0.0,0.0,-50.0,-3.44738
68.70497608184814,21.5,20.937,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
72.89010095596313,21.5,20.937,0.0011111111380159855,0.002000000048428774,-24.858916475143747,-1.713962629561621,0.0016666667070239782,0.003000000072643161,-49.57770269237433,-3.4182636141527483
77.07634401321411,21.5,20.937,0.0011111111380159855,0.002000000048428774,-24.858916475143747,-1.713962629561621,0.0,0.0,-50.0,-3.44738
81.30085706710815,21.5,20.937,0.003888888983055949,0.007000000169500709,-24.50620766300312,-1.689644203465674,0.0,0.0,-50.0,-3.44738
85.48516011238098,21.5,20.937,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
