"2018-Sep-18,18:57:43",degrees C,degrees C,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.7924041748046875,20.625,20.062,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
5.977112054824829,20.687,20.125,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
10.167365074157715,20.625,20.125,0.0027777778450399637,0.005000000121071935,-24.647291187859373,-1.699371573904053,0.0,0.0,-50.0,-3.44738
14.356574058532715,20.687,20.125,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
18.53760313987732,20.687,20.125,0.002222222276031971,0.004000000096857548,-24.717832950287498,-1.7042352591232421,0.0,0.0,-50.0,-3.44738
22.726161003112793,20.687,20.125,0.002222222276031971,0.004000000096857548,-24.717832950287498,-1.7042352591232421,0.0,0.0,-50.0,-3.44738
26.95425009727478,20.687,20.125,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
31.14300799369812,20.687,20.125,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
35.327367067337036,20.687,20.125,0.0027777778450399637,0.005000000121071935,-24.647291187859373,-1.699371573904053,0.0,0.0,-50.0,-3.44738
39.51739811897278,20.687,20.125,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
43.71010112762451,20.687,20.125,0.003888888983055949,0.007000000169500709,-24.50620766300312,-1.689644203465674,0.0,0.0,-50.0,-3.44738
47.92669916152954,20.687,20.125,0.002222222276031971,0.004000000096857548,-24.717832950287498,-1.7042352591232421,0.0,0.0,-50.0,-3.44738
52.11272215843201,20.687,20.125,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
56.29572105407715,20.687,20.125,0.002222222276031971,0.004000000096857548,-24.717832950287498,-1.7042352591232421,0.0,0.0,-50.0,-3.44738
60.485493183135986,20.687,20.125,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
64.67114305496216,20.687,20.125,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
68.9012291431427,20.687,20.125,0.002222222276031971,0.004000000096857548,-24.717832950287498,-1.7042352591232421,0.0,0.0,-50.0,-3.44738
73.08715510368347,20.687,20.125,0.003888888983055949,0.007000000169500709,-24.50620766300312,-1.689644203465674,0.0,0.0,-50.0,-3.44738
77.27647018432617,20.687,20.125,0.0027777778450399637,0.005000000121071935,-24.647291187859373,-1.699371573904053,0.0,0.0,-50.0,-3.44738
81.46067214012146,20.687,20.125,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
85.6457359790802,20.687,20.125,0.002222222276031971,0.004000000096857548,-24.717832950287498,-1.7042352591232421,0.0,0.0,-50.0,-3.44738
89.82719802856445,20.687,20.125,0.0027777778450399637,0.005000000121071935,-24.647291187859373,-1.699371573904053,0.0,0.0,-50.0,-3.44738
94.01305317878723,20.687,20.125,0.0027777778450399637,0.005000000121071935,-24.647291187859373,-1.699371573904053,0.0,0.0,-50.0,-3.44738
98.24220013618469,20.687,20.125,0.002222222276031971,0.004000000096857548,-24.717832950287498,-1.7042352591232421,0.0,0.0,-50.0,-3.44738
102.42690801620483,20.687,20.125,0.0016666667070239782,0.003000000072643161,-24.788374712715623,-1.7090989443424316,0.0,0.0,-50.0,-3.44738
106.6247730255127,20.687,20.125,0.0027777778450399637,0.005000000121071935,-24.647291187859373,-1.699371573904053,0.0,0.0,-50.0,-3.44738
110.8095531463623,20.687,20.125,0.002222222276031971,0.004000000096857548,-24.717832950287498,-1.7042352591232421,0.0,0.0,-50.0,-3.44738
115.00152516365051,20.687,20.125,0.002222222276031971,0.004000000096857548,-24.717832950287498,-1.7042352591232421,0.0027777778450399637,0.005000000121071935,-49.29617115395722,-3.3988526902545804
119.24472403526306,20.687,20.125,0.0055555556900799274,0.01000000024214387,-24.294582375718747,-1.6750531478081059,0.0,0.0,-50.0,-3.44738
