"2018-Jul-09,13:09:02",degrees C,degrees C,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.5772459506988525,21.25,20.687,0.31166666746139526,0.5610000014305115,14.5739278648308,1.004837348853208,0.25055554509162903,0.4509999811649323,13.48535772446727,0.9297830502434795
5.76348090171814,21.312,20.687,0.32555556297302246,0.5860000133514405,16.337472723754118,1.1264295343683093,0.2594444453716278,0.4670000016689301,15.737612863528213,1.0850706366693978
9.990644931793213,21.312,20.687,0.31166666746139526,0.5610000014305115,14.5739278648308,1.004837348853208,0.24888889491558075,0.44800001084804536,13.06306460543341,0.9006669531895806
14.175668954849243,21.312,20.687,0.3261111080646515,0.5869999945163727,16.408013155815276,1.1312931278618892,0.2516666650772095,0.45299999713897704,13.766891504665914,0.9491941287071035
18.361435890197754,21.312,20.687,0.3127777874469757,0.5630000174045563,14.715012513108043,1.014564796748768,0.24888889491558075,0.44800001084804536,13.06306460543341,0.9006669531895806
22.545965909957886,21.312,20.687,0.3222222328186035,0.5800000190734863,15.91422256307731,1.097247451590029,0.25777778029441833,0.464000004529953,15.315315968862294,1.0559542792947298
26.739573001861572,21.312,20.687,0.3122222125530243,0.5619999825954437,14.64446829689195,1.0097009423467875,0.2549999952316284,0.45899999141693115,14.611485293997745,1.0074268434564388
30.965065956115723,21.312,20.75,0.32499998807907104,0.5849999785423279,16.266928507538026,1.1215656799663287,0.25555557012557983,0.4600000262260437,14.752255959729126,1.01713264300902
35.15717697143555,21.312,20.75,0.31333333253860474,0.5639999985694886,14.785552945169208,1.0194283902423484,0.24888889491558075,0.44800001084804536,13.06306460543341,0.9006669531895806
39.34862399101257,21.312,20.687,0.323888897895813,0.5830000162124634,16.125847643415717,1.1118384929791696,0.2522222101688385,0.4539999783039093,13.907654619133176,0.9588994076181465
43.5355110168457,21.312,20.75,0.31611111760139465,0.5690000116825104,15.138262673784851,1.0437468795270484,0.253888875246048,0.45699997544288634,14.329951513799088,0.988015764992814
47.72195792198181,21.375,20.75,0.32111111283302307,0.5780000030994416,15.773137914800067,1.087520003694469,0.25555557012557983,0.4600000262260437,14.752255959729126,1.01713264300902
51.89976692199707,21.312,20.75,0.31555554270744324,0.5679999768733979,15.067718457568766,1.0388830251250682,0.25111111998558044,0.4520000159740448,13.626128390198652,0.9394888497960605
56.08678483963013,21.312,20.75,0.3216666579246521,0.5789999842643738,15.843678346861225,1.092383597188049,0.2549999952316284,0.45899999141693115,14.611485293997745,1.0074268434564388
