"2018-Mar-08,07:48:23",degrees C,degrees C,Drops,mL/min,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar
Time(s),T1,T2,F1,F1,P1,P1,P1,P1,P2,P2,P2,P2,Jp,TMP
1.7912051677703857,21.312,20.812,0,,0.3588888943195343,0.6460000097751618,20.569978114677127,1.4182506230595127,0.2683333456516266,0.48300002217292787,17.989868002589176,1.2403582230953174
5.036869049072266,21.312,20.812,1,6.313445851020725,0.35777777433395386,0.6439999938011169,20.428893466399877,1.4085231751639522,0.2711111009120941,0.48799998164176944,18.69369112618962,1.2888851382920714
8.273287057876587,21.312,20.812,2,7.687391910262511,0.35555556416511536,0.6400000154972076,20.146727954000312,1.389068540281232,0.2644444406032562,0.4759999930858612,17.004503547525957,1.1724197087934005
11.525280237197876,21.375,20.812,3,8.27745599556844,0.36000001430511475,0.6480000257492066,20.71106276295437,1.4279780709550727,0.2711111009120941,0.48799998164176944,18.69369112618962,1.2888851382920714
14.767439126968384,21.312,20.812,4,8.613544901478999,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.2661111056804657,0.47899999022483825,17.426800442191862,1.2015360661680676
18.005606174468994,21.312,20.812,5,8.830583011720742,0.35277777910232544,0.6350000023841859,19.79401822538467,1.364750050996532,0.26722222566604614,0.48100000619888306,17.70833422239052,1.2209471446316926
21.247759103775024,21.375,20.812,6,8.979770481589334,0.347777783870697,0.6260000109672547,19.159142984369453,1.3209769268291112,0.2666666805744171,0.48000002503395084,17.567571107923257,1.2112418657206496
24.49206018447876,21.375,20.75,7,9.088659684948318,0.35722222924232483,0.6430000126361847,20.358353034338712,1.4036595816703719,0.27000001072883606,0.4860000193119049,18.41216489725508,1.2694745804699845
27.730226039886475,21.375,20.812,8,9.17410480657739,0.35944443941116333,0.646999990940094,20.640518546738278,1.4231142165530921,0.26944443583488464,0.48499998450279236,18.2713942315237,1.2597687809174034
30.97064709663391,21.375,20.75,9,9.241008077971548,0.36000001430511475,0.6480000257492066,20.71106276295437,1.4279780709550727,0.2688888907432556,0.48400000333786014,18.13063111705644,1.2500635020063604
34.22240114212036,21.375,20.75,9,,0.3544444441795349,0.6379999995231629,20.00564330572307,1.379341092385672,0.2683333456516266,0.48300002217292787,17.989868002589176,1.2403582230953174
37.46453905105591,21.375,20.75,10,8.488026492642446,0.3538888990879059,0.6370000183582306,19.93510287366191,1.374477498892092,0.2644444406032562,0.4759999930858612,17.004503547525957,1.1724197087934005
40.702723026275635,21.375,20.75,11,8.594019613237833,0.35555556416511536,0.6400000154972076,20.146727954000312,1.389068540281232,0.2711111009120941,0.48799998164176944,18.69369112618962,1.2888851382920714
43.93945503234863,-0.062,20.75,12,8.684677580071545,0.3566666543483734,0.6419999778270722,20.287808818122635,1.3987957272683922,0.273333340883255,0.492000013589859,19.256758686586906,1.3277072952193194
47.220290184020996,21.375,20.75,13,8.754711129240192,0.36000001430511475,0.6480000257492066,20.71106276295437,1.4279780709550727,0.2750000059604645,0.4950000107288361,19.679055581252825,1.3568236525939872
50.462449073791504,21.375,20.75,14,8.822401769461916,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.26944443583488464,0.48499998450279236,18.2713942315237,1.2597687809174034
53.70150113105774,21.375,20.75,14,,0.3566666543483734,0.6419999778270722,20.287808818122635,1.3987957272683922,0.26722222566604614,0.48100000619888306,17.70833422239052,1.2209471446316926
56.971795082092285,21.375,20.75,15,8.372563990877891,0.35555556416511536,0.6400000154972076,20.146727954000312,1.389068540281232,0.2711111009120941,0.48799998164176944,18.69369112618962,1.2888851382920714
60.20689010620117,21.375,20.687,16,8.450860011246366,0.35722222924232483,0.6430000126361847,20.358353034338712,1.4036595816703719,0.27444443106651306,0.4939999759197235,19.53828491552143,1.3471178530414054
63.449512004852295,21.375,20.687,17,8.520160091359847,0.3583333194255829,0.6449999749660492,20.499433898461035,1.413386768657532,0.2705555558204651,0.48700000047683717,18.552928011722344,1.2791798593810275
66.68768215179443,21.437,20.687,18,8.583294268604265,0.36000001430511475,0.6480000257492066,20.71106276295437,1.4279780709550727,0.26777777075767517,0.48199998736381533,17.84909733685778,1.2306524235427354
69.93155217170715,21.375,20.687,19,8.639876868691136,0.3538888990879059,0.6370000183582306,19.93510287366191,1.374477498892092,0.26722222566604614,0.48100000619888306,17.70833422239052,1.2209471446316926
